# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 22:42:38 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0164578734 SNAKEDEN BRANCH ABOVE LAKE AUDUBON AT RESTON, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0164578734
#            TS   parameter     statistic     Description
#        281725       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        281726       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        281755       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        281756       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        281757       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        281758       00010     00008     Temperature, water, degrees Celsius (Median)
#        281759       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        281760       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        281761       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        281762       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        281763       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        281764       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        281765       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        281766       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        281767       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        281768       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        281769       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        298415       00060     00003     Discharge, cubic feet per second (Mean)
#        309253       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	281725_00010_00002	281725_00010_00002_cd	281726_00010_00001	281726_00010_00001_cd	281755_99133_00002	281755_99133_00002_cd	281756_99133_00001	281756_99133_00001_cd	281757_63680_00001	281757_63680_00001_cd	281758_00010_00008	281758_00010_00008_cd	281759_00400_00002	281759_00400_00002_cd	281760_00300_00001	281760_00300_00001_cd	281761_63680_00008	281761_63680_00008_cd	281762_00095_00001	281762_00095_00001_cd	281763_00095_00002	281763_00095_00002_cd	281764_00400_00001	281764_00400_00001_cd	281765_00095_00008	281765_00095_00008_cd	281766_00300_00008	281766_00300_00008_cd	281767_00400_00008	281767_00400_00008_cd	281768_99133_00008	281768_99133_00008_cd	281769_63680_00002	281769_63680_00002_cd	298415_00060_00003	298415_00060_00003_cd	309253_00300_00002	309253_00300_00002_cd
USGS	0164578734	2022-10-27	12.4	A	14.6	A					2.4	A	13.8	A	7.2	A	9.7	A	0.7	A	320	A	311	A	7.4	A	317	A	8.4	A	7.3	A			0.5	A	Bkw	P	7.8	A
USGS	0164578734	2022-10-28	11.0	A	12.6	A	0.6	P	0.9	P	1.5	A	11.8	A	7.2	A	10.8	A	0.6	A	328	A	317	A	7.4	A	321	A	9.3	A	7.3	A	0.7	P	0.5	A	Bkw	P	8.4	A
USGS	0164578734	2022-10-29	10.3	A	12.0	A	0.7	P	0.8	P	0.8	A	11.2	A	7.2	A	10.8	A	0.6	A	331	A	321	A	7.4	A	324	A	9.5	A	7.3	A	0.8	P	0.5	A	Bkw	P	9.1	A
USGS	0164578734	2022-10-30	9.1	A	11.4	A	0.7	P	1.0	P	0.9	A	10.6	A	7.2	A	11.1	A	0.5	A	335	A	321	A	7.4	A	324	A	9.8	A	7.3	A	0.9	P	0.4	A	Bkw	P	9.1	A
USGS	0164578734	2022-10-31	10.9	A	13.2	A	0.9	P:[4]	1.0	P:[4]	3.6	A	12.3	A	7.1	A	10.8	A	0.5	A	334	A	262	A	7.4	A	324	A	9.4	A	7.3	A			0.4	A	Bkw	P	8.8	A
USGS	0164578734	2022-11-01	13.1	A	15.4	A					2.3	A	14.2	A	7.0	A	8.9	A	0.9	A	297	A	262	A	7.2	A	287	A	7.7	A	7.1	A			0.7	A	Bkw	P	6.8	A
USGS	0164578734	2022-11-02	13.2	A	15.0	A					1.3	A	13.9	A	7.1	A	9.5	A	0.6	A	328	A	297	A	7.3	A	326	A	8.0	A	7.2	A			0.5	A	Bkw	P	7.1	A
USGS	0164578734	2022-11-03	12.5	A	14.2	A					0.8	A	13.3	A	7.1	A	9.7	A	0.6	A	331	A	317	A	7.3	A	323	A	8.4	A	7.2	A			0.5	A	Bkw	P	7.9	A
USGS	0164578734	2022-11-04	12.1	A	14.4	A					1.0	A	13.3	A	7.2	A	10.2	A	0.6	A	324	A	314	A	7.3	A	317	A	8.7	A	7.2	A			0.5	A	Bkw	P	8.2	A
USGS	0164578734	2022-11-05	14.0	A:[4]	17.0	A:[4]					4.5	A:[4]	15.9	A:[4]	7.2	A:[4]	9.6	A:[4]	0.7	A:[4]	326	A:[4]	314	A:[4]	7.4	A:[4]	319	A:[4]	8.1	A:[4]	7.2	A:[4]			0.6	A:[4]	Bkw	P	7.4	A:[4]
USGS	0164578734	2022-11-06	16.1	A	18.0	A					1.4	A	17.2	A	7.2	A	9.1	A	0.7	A	330	A	316	A	7.3	A	325	A	7.4	A	7.2	A			0.6	A	Bkw	P	7.0	A
USGS	0164578734	2022-11-07	15.4	A	17.8	A					1.9	A	16.8	A	7.1	A	9.3	A	0.6	A	325	A	304	A	7.3	A	318	A	7.4	A	7.2	A			0.5	A	Bkw	P	7.0	A
USGS	0164578734	2022-11-08	11.8	A	15.4	A					1.1	A	13.3	A	7.1	A	10.8	A	0.6	A	338	A	320	A	7.4	A	333	A	9.0	A	7.2	A			0.6	A	Bkw	P	7.3	A
USGS	0164578734	2022-11-09	9.9	A	11.8	A	0.6	P:[4]	0.7	P:[4]	2.0	A	10.8	A	7.2	A	11.8	A	0.7	A	342	A	327	A	7.4	A	330	A	10.0	A	7.3	A			0.6	A	Bkw	P	8.9	A
USGS	0164578734	2022-11-10	9.7	A	12.8	A	0.6	P	0.7	P	1.1	A	11.0	A	7.2	A	12.4	A	0.6	A	340	A	327	A	7.5	A	330	A	10.2	A	7.4	A	0.7	P	0.6	A	Bkw	P	9.4	A
USGS	0164578734	2022-11-11	12.7	A	17.4	A	0.6	P	2.4	P	105	A	16.4	A	6.6	A	9.7	A	11.9	A	357	A	58	A	7.4	A	108	A	9.0	A	6.8	A	1.3	P	0.5	A	Bkw	P	7.2	A
USGS	0164578734	2022-11-12	15.5	A	17.9	A	1.0	P	2.2	P	20.5	A	17.1	A	6.7	A	8.6	A	9.2	A	188	A	108	A	6.9	A	136	A	7.6	A	6.8	A	1.5	P	4.8	A	1.79	P	6.7	A
USGS	0164578734	2022-11-13	9.8	A	15.5	A	0.6	P	1.0	P	4.9	A	12.3	A	6.8	A	10.0	A	2.7	A	276	A	187	A	7.1	A	254	A	8.7	A	7.0	A	0.7	P	1.7	A	0.44	P	6.8	A
USGS	0164578734	2022-11-14	7.6	A:[4]	9.8	A:[4]	0.44	A:[4]	0.69	A:[4]	4.0	A:[4]	8.8	A:[4]	7.0	A:[4]	10.9	A:[4]	1.0	A:[4]	296	A:[4]	276	A:[4]	7.2	A:[4]	292	A:[4]	10.5	A:[4]	7.2	A:[4]	0.49	A:[4]	0.9	A:[4]	0.45	P	9.5	A:[4]
USGS	0164578734	2022-11-15	5.9	A	7.6	A	0.29	A	0.68	A	71.1	A	7.1	A	6.5	A	12.5	A	0.9	A	321	A	35	A	7.4	A	300	A	11.5	A	7.2	A	0.55	A	0.8	A	9.03	P	10.6	A
USGS	0164578734	2022-11-16	6.5	A	8.7	A	0.37	A	0.45	A	22.4	A	7.9	A	6.6	A	12.1	A	9.4	A	202	A	56	A	7.0	A	125	A	11.5	A	6.8	A	0.39	A	4.7	A	1.37	P	10.9	A
USGS	0164578734	2022-11-17	6.3	A	7.8	A	0.45	A	0.57	A	4.9	A	7.1	A	7.0	A	12.1	A	2.7	A	256	A	202	A	7.2	A	240	A	11.6	A	7.1	A	0.51	A	1.9	A	0.48	P	10.9	A
USGS	0164578734	2022-11-18	5.2	A	6.9	A	0.57	A	0.67	A	2.0	A	6.1	A	7.1	A	12.7	A	1.5	A	266	A	249	A	7.2	A	260	A	12.0	A	7.1	A	0.65	A	1.3	A	0.44	P	11.6	A
USGS	0164578734	2022-11-19	5.0	A	6.3	A	0.67	A	0.76	A	1.7	A	5.5	A	7.0	A	13.0	A	1.3	A	249	A	244	A	7.2	A	246	A	12.3	A	7.1	A	0.71	A	1.2	A	0.42	P	11.8	A
USGS	0164578734	2022-11-20	3.2	A	5.0	A	0.76	A	0.89	A	1.9	A:[4]	4.1	A	7.0	A	13.6	A	1.3	A:[4]	255	A	248	A	7.2	A	252	A	13.3	A	7.1	A	0.84	A	1.2	A:[4]			12.2	A
USGS	0164578734	2022-11-21	2.3	A	4.3	A	0.89	A	0.98	A	1.3	A:[4]	3.3	A	7.1	A	14.2	A			261	A	254	A	7.3	A	259	A	13.6	A	7.2	A	0.96	A	1.2	A:[4]			13.2	A
USGS	0164578734	2022-11-22	3.2	A	5.6	A	0.98	A	1.01	A	1.3	A:[4]	4.5	A	7.2	A	13.9	A			263	A	255	A	7.3	A	258	A	13.3	A	7.2	A	0.99	A	1.2	A:[4]			12.9	A
USGS	0164578734	2022-11-23	3.8	A	6.3	A	1.00	A	1.03	A	1.8	A:[4]	5.1	A	7.2	A	13.7	A			258	A	254	A	7.2	A	256	A	13.0	A	7.2	A	1.01	A	1.1	A:[4]			12.4	A
USGS	0164578734	2022-11-24	4.4	A	6.7	A	1.01	A	1.05	A	1.7	A:[4]	5.5	A	7.2	A	13.7	A			261	A	255	A	7.3	A	256	A	13.0	A	7.2	A	1.03	A	1.1	A:[4]			12.2	A
USGS	0164578734	2022-11-25	6.0	A	8.6	A	0.95	A	1.09	A			7.5	A	7.0	A	12.6	A			257	A	223	A	7.3	A	240	A	12.0	A	7.2	A	1.00	A					10.9	A
USGS	0164578734	2022-11-26	6.1	A	7.9	A	0.94	A	0.99	A			7.1	A	7.0	A	12.8	A			252	A	222	A	7.2	A	245	A	11.9	A	7.1	A	0.96	A					11.1	A
USGS	0164578734	2022-11-27	6.8	A	8.7	A	0.83	A	1.02	A			7.6	A	7.1	A	12.1	A			253	A	218	A	7.3	A	249	A	11.6	A	7.1	A	0.96	A					10.8	A
USGS	0164578734	2022-11-28	8.1	A	9.4	A	0.87	A	0.97	A	1.8	A:[4]	8.7	A	7.0	A	12.3	A			246	A	214	A	7.2	A	222	A	11.8	A	7.1	A	0.90	A	1.1	A:[4]			10.0	A
USGS	0164578734	2022-11-29	6.9	A	8.5	A	0.95	A	1.00	A	1.4	A	7.7	A	7.1	A	13.5	A	1.1	A	252	A	246	A	7.3	A	250	A	12.5	A	7.2	A	0.97	A	1.0	A	0.44	P	11.8	A
USGS	0164578734	2022-11-30	7.6	A	9.8	A	0.47	A	1.14	A	6.4	A	8.4	A	6.8	A	12.6	A	4.1	A	259	A	131	A	7.3	A	160	A	12.0	A	7.1	A	0.62	A	1.0	A	1.46	P	10.6	A
USGS	0164578734	2022-12-01	5.1	A	7.7	A	0.47	A:[4]	0.89	A:[4]	4.0	A:[4]	6.0	A	6.8	A:[4]	13.8	A:[4]	2.3	A:[4]	224	A:[4]	135	A:[4]	7.2	A:[4]	195	A:[4]	13.2	A:[4]	7.1	A:[4]	0.73	A:[4]	1.6	A:[4]	0.45	P	11.1	A:[4]
USGS	0164578734	2022-12-02	3.7	A	6.0	A	0.88	A	1.03	A	2.4	A	5.0	A	7.1	A	14.7	A	1.4	A	246	A	224	A	7.3	A	239	A	13.8	A	7.2	A	0.98	A	1.1	A	0.42	P	13.3	A
USGS	0164578734	2022-12-03	5.9	A	10.3	A	0.38	A	1.19	A	12.7	A	9.0	A	6.7	A	13.3	A	8.3	A	263	A	81	A	7.3	A	102	A	12.6	A	7.0	A	0.44	A	1.1	A	2.12	P	10.5	A
USGS	0164578734	2022-12-04	5.3	A	8.9	A	0.41	A	0.87	A	7.4	A	6.9	A	6.7	A	13.4	A	3.4	A	223	A	111	A	7.1	A	190	A	12.8	A	7.0	A	0.71	A	2.1	A	0.46	P	11.0	A
USGS	0164578734	2022-12-05	3.8	A	5.6	A	0.86	A	1.02	A	2.2	A	4.8	A	7.0	A	15.0	A	1.6	A	250	A	222	A	7.2	A	240	A	13.9	A	7.2	A	0.95	A	1.2	A	0.39	P	12.7	A
USGS	0164578734	2022-12-06	4.4	A	7.4	A	1.00	A	1.11	A	2.3	A	5.8	A	7.2	A	14.6	A	1.4	A	263	A	244	A	7.3	A	254	A	13.7	A	7.2	A	1.06	A	1.1	A	0.50	P	12.6	A
USGS	0164578734	2022-12-07	7.4	A	9.7	A	1.05	A	1.11	A	1.9	A	8.8	A	7.2	A	13.6	A	1.4	A	267	A	248	A	7.3	A	260	A	12.5	A	7.2	A	1.08	A	1.2	A	0.51	P	11.9	A
USGS	0164578734	2022-12-08	8.6	A	10.1	A	1.06	A	1.12	A	1.7	A	9.4	A	7.2	A	13.9	A:[4]	1.3	A	279	A	267	A	7.3	A	277	A	12.3	A:[4]	7.2	A	1.09	A	1.0	A	0.44	P	11.8	A:[4]
USGS	0164578734	2022-12-09	6.2	A	9.3	A	1.05	A	1.13	A	1.5	A	7.7	A	7.2	A	14.2	A	1.1	A	282	A	276	A	7.3	A	279	A	12.9	A	7.2	A	1.09	A	1.0	A	0.40	P	12.1	A
USGS	0164578734	2022-12-10	5.0	A	6.3	A	1.10	A	1.17	A	2.5	A	5.9	A	7.2	A	14.9	A	1.1	A	286	A	280	A	7.4	A	283	A	13.6	A	7.3	A	1.13	A	1.0	A	0.40	P	12.5	A
USGS	0164578734	2022-12-11	6.3	A	7.6	A	1.12	A	1.21	A	2.3	A	6.7	A	7.2	A	14.6	A	1.1	A	289	A	280	A	7.3	A	284	A	13.4	A	7.3	A	1.16	A	1.0	A	0.41	P	12.9	A
USGS	0164578734	2022-12-12	6.1	A	6.5	A	1.08	A	1.17	A	1.3	A	6.2	A	7.2	A	15.2	A	1.1	A	289	A	282	A	7.4	A	285	A	13.6	A	7.3	A	1.12	A	1.0	A	0.39	P	12.6	A
USGS	0164578734	2022-12-13	3.8	A	6.1	A	1.07	A	1.13	A	1.3	A	5.2	A	7.2	A	13.5	A:[4]	0.8	A	289	A	283	A	7.4	A	285	A	13.0	A:[4]	7.3	A	1.10	A	0.7	A	0.40	P	12.5	A:[4]
USGS	0164578734	2022-12-14	2.6	A	4.6	A	1.10	A	1.78	A	1.0	A	3.7	A	7.2	A	14.1	A	0.8	A	368	A	283	A	7.4	A	342	A	12.9	A	7.3	A	1.57	A	0.7	A	0.42	P	12.4	A
USGS	0164578734	2022-12-15	3.7	A	5.2	A	0.47	A	1.78	A	93.8	A	4.6	A	6.7	A	13.2	A	21.6	A	660	A	48	A	7.4	A	98	A	12.7	A	6.9	A	0.61	A	0.7	A	20.1	P	12.3	A
USGS	0164578734	2022-12-16	5.2	A	6.7	A	0.64	A	0.83	A	15.8	A	5.8	A	6.8	A	12.4	A	8.3	A	199	A	106	A	6.9	A	154	A	12.1	A	6.9	A	0.74	A	4.8	A	2.72	P	11.5	A
USGS	0164578734	2022-12-17	4.7	A	6.1	A	0.80	A	0.94	A	4.9	A	5.6	A	6.9	A	12.7	A	2.8	A	247	A	199	A	7.1	A	230	A	11.9	A	7.0	A	0.88	A	1.8	A	0.79	P	11.5	A
USGS	0164578734	2022-12-18	4.0	A	5.9	A	0.92	A	1.03	A	1.9	A	5.4	A	7.0	A	12.7	A	1.4	A	258	A	247	A	7.2	A	255	A	12.3	A	7.1	A	0.97	A	1.2	A	0.60	P	11.7	A
USGS	0164578734	2022-12-19	2.8	A	4.0	A	1.00	A	1.11	A	1.5	A	3.5	A	7.0	A	13.5	A	1.1	A	257	A	250	A	7.1	A	253	A	12.9	A	7.1	A	1.05	A	1.0	A	0.53	P	12.3	A
USGS	0164578734	2022-12-20	2.1	A	3.4	A	1.09	A	1.19	A	3.5	A	2.8	A	7.1	A	13.8	A	1.1	A	262	A	256	A	7.2	A	260	A	13.2	A	7.1	A	1.13	A	1.0	A	0.49	P	12.9	A
USGS	0164578734	2022-12-21	1.6	A	3.4	A	1.16	A	1.25	A	1.1	A	2.6	A	7.1	A	14.0	A	1.0	A	263	A	258	A	7.2	A	260	A	13.3	A	7.2	A	1.21	A	0.9	A	0.47	P	13.0	A
USGS	0164578734	2022-12-22	2.8	A	7.9	A	0.48	A	1.30	A	149	A	3.9	A	6.6	A	13.2	A	7.9	A	260	A	30	A	7.3	A	184	A	12.9	A	7.1	A	1.02	A	0.9	A	20.7	P	11.6	A
USGS	0164578734	2022-12-23	1.5	A	7.3	A	0.48	A	0.71	A	34.9	A	5.3	A	6.7	A	13.6	A	17.2	A	356	A	45	A	6.9	A	100	A	12.5	A	6.9	A	0.58	A	12.0	A	8.58	P	11.7	A
USGS	0164578734	2022-12-24	0.2	A	1.5	A	0.63	A	1.01	A	13.5	A	0.5	A	6.8	A	14.4	A	6.6	A	216	A	129	A	6.9	A	182	A	14.1	A	6.9	A	0.86	A	3.7	A	1.24	P	13.6	A
USGS	0164578734	2022-12-25	0.1	A	0.7	A	0.98	A	1.10	A	3.9	A	0.4	A	6.9	A	14.5	A	2.1	A	231	A	216	A	6.9	A	229	A	14.2	A	6.9	A	1.05	A	1.4	A	0.69	P	14.1	A
USGS	0164578734	2022-12-26	0.2	A	1.1	A	1.08	A	1.21	A	1.7	A	0.6	A	6.9	A	14.7	A	1.2	A	239	A	231	A	7.0	A	238	A	14.3	A	7.0	A	1.17	A	1.0	A	0.56	P	14.0	A
USGS	0164578734	2022-12-27	0.9	A	2.0	A	1.18	A	1.26	A	1.3	A	1.4	A	7.0	A	14.5	A	1.1	A	242	A	238	A	7.1	A	239	A	14.1	A	7.0	A	1.24	A	1.0	A	0.55	P	13.6	A
USGS	0164578734	2022-12-28	0.8	A	2.4	A	1.23	A	1.32	A	1.4	A	1.6	A	7.0	A	14.5	A	1.1	A	243	A	239	A	7.1	A	241	A	14.0	A	7.1	A	1.29	A	1.0	A	0.53	P	13.8	A
USGS	0164578734	2022-12-29	1.3	A	3.3	A	1.27	A	1.35	A	1.6	A	2.3	A	7.0	A	14.6	A	1.1	A	247	A	242	A	7.1	A	244	A	14.1	A	7.1	A	1.31	A	1.0	A	0.55	P	13.3	A
USGS	0164578734	2022-12-30	2.4	A	4.7	A	1.31	A	1.39	A	1.7	A	3.3	A	7.0	A	14.2	A	1.4	A	251	A	243	A	7.1	A	246	A	13.6	A	7.1	A	1.34	A	1.0	A	0.50	P	12.6	A
USGS	0164578734	2022-12-31	4.5	A	8.1	A	0.74	A	1.42	A	13.4	A	6.1	A	7.0	A	13.0	A	1.4	A	330	A	209	A	7.1	A	243	A	12.5	A	7.1	A	1.37	A	1.3	A	1.56	P	11.8	A
USGS	0164578734	2023-01-01	6.9	A	8.2	A	0.71	A	1.07	A	12.9	A	7.6	A	6.8	A	12.2	A	6.2	A	295	A	187	A	7.0	A	207	A	11.7	A	6.9	A	0.94	A	3.2	A	0.96	P	11.1	A
USGS	0164578734	2023-01-02	6.2	A	8.4	A	1.04	A	1.25	A	3.3	A	7.2	A	7.0	A	12.7	A	2.1	A	231	A	213	A	7.1	A	223	A	11.9	A	7.0	A	1.17	A	1.6	A	0.58	P	11.0	A
USGS	0164578734	2023-01-03	8.1	A	10.8	A	1.20	A	1.29	A	1.9	A	8.9	A	7.0	A	11.9	A	1.4	A	242	A	230	A	7.2	A	236	A	11.2	A	7.1	A	1.25	A	1.3	A	0.53	P	9.9	A
USGS	0164578734	2023-01-04	10.1	A	11.4	A	1.22	A	1.31	A	1.6	A	10.8	A	7.1	A	11.5	A	1.3	A	251	A	242	A	7.2	A	247	A	10.2	A	7.1	A	1.27	A	1.2	A	0.52	P	9.5	A
USGS	0164578734	2023-01-05	9.3	A	11.2	A	1.24	A	1.34	A	1.4	A	10.4	A	7.1	A	11.4	A:[4]	1.2	A	256	A	251	A	7.3	A	253	A	10.6	A:[4]	7.2	A	1.29	A	0.9	A	0.49	P	9.5	A:[4]
USGS	0164578734	2023-01-06	7.4	A	9.3	A	1.20	A	1.33	A	1.2	A	8.5	A	7.2	A	12.0	A	0.9	A	258	A	253	A	7.3	A	255	A	11.3	A	7.2	A	1.25	A	0.9	A	0.46	P	10.6	A
USGS	0164578734	2023-01-07	5.7	A	7.4	A	1.20	A	1.30	A	1.3	A	6.9	A	7.2	A	12.6	A	0.9	A	256	A	252	A	7.3	A	255	A	11.9	A	7.2	A	1.26	A	0.8	A	0.45	P	11.3	A
USGS	0164578734	2023-01-08	4.1	A	5.7	A	1.23	A	1.33	A	1.2	A	5.4	A	7.2	A	13.3	A	0.9	A	256	A	252	A	7.3	A	254	A	12.4	A	7.2	A	1.28	A	0.8	A	0.44	P	11.9	A
USGS	0164578734	2023-01-09	4.7	A	6.0	A	1.26	A	1.36	A	1.2	A	5.4	A	7.2	A	12.9	A	0.8	A	256	A	253	A	7.3	A	255	A	12.2	A	7.2	A	1.31	A	0.8	A	0.44	P	12.0	A
USGS	0164578734	2023-01-10	3.6	A	5.5	A	1.28	A	1.39	A	2.0	A	4.6	A	7.2	A	13.3	A	0.8	A	259	A	255	A	7.3	A	257	A	12.5	A	7.2	A	1.33	A	0.7	A	0.44	P	12.2	A
USGS	0164578734	2023-01-11	3.3	A	5.4	A	1.30	A	1.45	A	1.0	A	4.5	A	7.2	A	13.5	A	0.8	A	260	A	255	A	7.3	A	258	A	12.6	A	7.2	A	1.38	A	0.7	A	0.44	P	12.1	A
USGS	0164578734	2023-01-12	5.4	A	7.8	A	1.33	A	1.61	A	6.5	A	6.5	A	7.2	A	12.7	A	0.9	A	259	A	239	A	7.4	A	255	A	12.0	A	7.3	A	1.43	A	0.8	A	0.61	P	11.3	A
USGS	0164578734	2023-01-13	6.8	A	8.6	A	0.84	A	1.45	A	49.2	A	8.3	A	6.9	A	11.6	A	10.8	A	239	A	92	A	7.3	A	124	A	11.2	A	7.0	A	1.04	A	4.6	A	2.53	P	11.0	A
USGS	0164578734	2023-01-14	3.4	A:[4]	6.8	A:[4]	0.97	A:[4]	1.15	A:[4]	7.2	A:[4]	5.2	A:[4]	7.0	A:[4]	12.9	A:[4]	3.5	A:[4]	218	A:[4]	160	A:[4]	7.2	A:[4]	192	A:[4]	12.2	A:[4]	7.1	A:[4]	1.05	A:[4]	1.9	A:[4]			11.1	A:[4]
USGS	0164578734	2023-01-15	2.0	A	3.6	A	1.09	A	1.25	A	2.0	A	3.0	A	7.1	A	13.7	A	1.3	A	246	A	218	A	7.2	A	233	A	13.0	A	7.2	A	1.17	A	1.0	A	0.53	P	12.5	A
USGS	0164578734	2023-01-16	2.1	A	4.3	A	1.21	A	1.32	A	1.7	A	3.2	A	7.2	A	13.6	A	1.0	A	261	A	246	A	7.2	A	257	A	13.0	A	7.2	A	1.26	A	0.9	A	0.50	P	12.4	A
USGS	0164578734	2023-01-17	3.9	A	6.3	A	1.19	A	1.39	A	1.6	A	5.0	A	7.2	A	12.9	A	1.0	A	263	A	247	A	7.3	A	257	A	12.3	A	7.2	A	1.29	A	0.8	A	0.65	P	11.6	A
USGS	0164578734	2023-01-18	5.4	A	7.4	A	1.18	A	1.33	A	3.0	A	6.5	A	7.1	A	12.5	A	1.2	A	261	A	243	A	7.2	A	252	A	11.7	A	7.2	A	1.26	A	0.8	A	0.55	P	11.5	A
USGS	0164578734	2023-01-19	6.4	A	7.2	A	1.18	A	1.38	A	4.1	A	6.7	A	7.1	A	12.3	A	1.0	A	263	A	244	A	7.2	A	258	A	11.5	A	7.2	A	1.27	A	0.8	A	0.61	P	11.3	A
USGS	0164578734	2023-01-20	6.0	A	7.7	A	1.22	A	1.45	A	2.7	A	6.9	A	7.1	A	12.5	A	1.5	A	259	A	243	A	7.2	A	249	A	11.7	A	7.2	A	1.29	A	1.1	A	0.61	P	11.3	A
USGS	0164578734	2023-01-21	4.5	A	6.1	A	1.18	A	1.34	A	1.3	A	5.6	A	7.2	A	13.0	A	1.2	A	261	A	252	A	7.3	A	257	A	12.2	A	7.2	A	1.28	A	1.0	A	0.48	P	11.7	A
USGS	0164578734	2023-01-22	3.6	A	5.3	A	1.26	A	1.46	A	2.6	A	4.3	A	7.2	A	13.3	A	1.0	A	263	A	222	A	7.3	A	258	A	12.5	A	7.2	A	1.32	A	0.8	A	0.81	P	12.1	A
USGS	0164578734	2023-01-23	5.3	A	6.6	A	1.01	A	1.46	A	7.6	A	5.6	A	7.0	A	12.8	A	4.7	A	222	A	136	A	7.2	A	151	A	12.1	A	7.1	A	1.15	A	2.1	A	1.69	P	11.8	A
USGS	0164578734	2023-01-24	4.0	A	5.8	A	1.09	A	1.32	A	4.0	A	4.9	A	7.0	A	13.3	A	2.1	A	222	A	164	A	7.2	A	204	A	12.4	A	7.1	A	1.21	A	1.4	A	0.54	P	11.8	A
USGS	0164578734	2023-01-25	4.1	A	5.5	A	0.96	A	1.38	A	55.8	A	4.5	A	6.8	A	13.0	A	1.3	A	249	A	56	A	7.3	A	226	A	12.3	A	7.1	A	1.28	A	1.1	A	3.77	P	12.0	A
USGS	0164578734	2023-01-26	4.8	A	6.2	A	0.98	A	1.40	A	18.5	A	5.5	A	6.9	A	12.6	A	6.6	A	182	A	98	A	7.0	A	146	A	12.0	A	7.0	A	1.08	A	3.9	A	1.26	P	11.8	A
USGS	0164578734	2023-01-27	3.6	A	5.1	A	1.02	A	1.15	A	4.0	A	4.3	A	7.0	A	13.4	A	2.1	A	227	A	182	A	7.2	A	209	A	12.5	A	7.1	A	1.10	A	1.4	A	0.59	P	11.9	A
USGS	0164578734	2023-01-28	3.1	A	6.1	A	1.01	A	1.15	A	1.7	A	4.6	A	7.1	A	13.5	A	1.1	A	245	A	227	A	7.2	A	237	A	12.6	A	7.1	A	1.07	A	0.9	A	0.50	P	12.1	A
USGS	0164578734	2023-01-29	4.5	A	6.3	A	1.07	A	1.27	A	1.3	A	5.5	A	7.1	A	13.1	A	1.0	A	247	A	242	A	7.3	A	245	A	12.2	A	7.2	A	1.18	A	0.9	A	0.55	P	11.7	A
USGS	0164578734	2023-01-30	5.7	A	8.1	A	1.18	A	1.37	A	1.5	A	7.0	A	7.1	A	12.8	A	1.1	A	250	A	238	A	7.3	A	243	A	11.7	A	7.2	A	1.27	A	0.8	A	0.51	P	11.3	A
USGS	0164578734	2023-01-31	5.8	A	7.0	A	1.18	A	1.38	A	3.8	A	6.5	A	7.1	A	12.4	A	1.0	A	251	A	213	A	7.3	A	246	A	11.8	A	7.2	A	1.29	A	0.8	A	0.81	P	11.3	A
