# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 12:14:16 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02035000 JAMES RIVER AT CARTERSVILLE, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02035000
#            TS   parameter     statistic     Description
#        145277       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        145278       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        145279       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        145280       00060     00003     Discharge, cubic feet per second (Mean)
#        145281       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#        145282       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#        145283       00650     00001     Phosphate, water, unfiltered, milligrams per liter as PO4 (Maximum)
#        145284       00650     00002     Phosphate, water, unfiltered, milligrams per liter as PO4 (Minimum)
#        145285       00650     00008     Phosphate, water, unfiltered, milligrams per liter as PO4 (Median)
#        145286       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        145287       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        145288       00010     00008     Temperature, water, degrees Celsius (Median)
#        145289       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#        145290       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        145291       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        145292       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        145293       00095     00011     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Instantaneous)
#        145294       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        145295       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        145296       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        145297       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        145298       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        145299       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        241304       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        241305       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        241306       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	145277_99133_00001	145277_99133_00001_cd	145278_99133_00002	145278_99133_00002_cd	145279_99133_00008	145279_99133_00008_cd	145280_00060_00003	145280_00060_00003_cd	145286_00010_00001	145286_00010_00001_cd	145287_00010_00002	145287_00010_00002_cd	145288_00010_00008	145288_00010_00008_cd	145290_00095_00001	145290_00095_00001_cd	145291_00095_00002	145291_00095_00002_cd	145292_00095_00008	145292_00095_00008_cd	145294_00300_00001	145294_00300_00001_cd	145295_00300_00002	145295_00300_00002_cd	145296_00300_00008	145296_00300_00008_cd	145297_00400_00001	145297_00400_00001_cd	145298_00400_00002	145298_00400_00002_cd	145299_00400_00008	145299_00400_00008_cd	241304_63680_00008	241304_63680_00008_cd	241305_63680_00002	241305_63680_00002_cd	241306_63680_00001	241306_63680_00001_cd
USGS	02035000	2022-10-30							1550	A	14.6	A	13.1	A	14.4	A	278	A	266	A	270	A	10.6	A	9.6	A	9.9	A	8.3	A	8.0	A	8.0	A	1.5	A	1.2	A	3.3	A
USGS	02035000	2022-10-31							1540	A	15.2	A	14.1	A	15.0	A	281	A	271	A	279	A	10.3	A	9.2	A	9.6	A	8.2	A	7.9	A	8.0	A	1.5	A	1.3	A	1.9	A
USGS	02035000	2022-11-01							1580	A																											1.4	A:[4]	2.2	A:[4]
USGS	02035000	2022-11-02							1680	A	16.4	A	15.3	A	16.0	A	245	A	229	A	232	A	10.0	A	8.8	A	9.1	A	8.1	A	7.8	A	7.9	A	1.7	A	1.4	A	3.1	A
USGS	02035000	2022-11-03							1750	A	16.9	A	15.2	A	15.9	A	241	A	232	A	235	A	10.0	A	8.9	A	9.2	A	8.1	A	7.8	A	7.9	A	1.8	A	1.5	A	3.1	A
USGS	02035000	2022-11-04							1700	A	16.8	A	15.0	A	16.4	A	248	A	241	A	243	A	10.0	A	8.9	A	9.2	A	8.1	A	7.8	A	7.9	A	1.8	A	1.5	A	3.7	A
USGS	02035000	2022-11-05							1610	A:e	18.5	A	16.3	A	17.9	A	258	A	248	A	253	A	9.8	A	8.5	A	8.9	A	8.1	A	7.8	A	7.9	A	1.8	A	1.4	A	2.8	A
USGS	02035000	2022-11-06							1620	A	19.2	A	18.0	A	18.8	A	263	A	258	A	260	A	9.1	A	8.0	A	8.4	A	8.0	A	7.8	A	7.9	A	1.8	A	1.5	A	3.0	A
USGS	02035000	2022-11-07							1690	A	20.4	A	18.5	A	19.1	A	262	A	252	A	260	A	9.0	A	7.8	A	8.0	A	8.0	A	7.8	A	7.8	A	1.9	A	1.6	A	3.6	A
USGS	02035000	2022-11-08							2100	A	18.8	A	15.8	A	17.4	A	252	A	239	A	245	A	9.1	A	7.9	A	8.6	A	8.0	A	7.7	A	7.8	A	2.3	A	2.1	A	3.4	A
USGS	02035000	2022-11-09							2410	A	15.8	A	14.1	A	14.9	A	255	A	243	A	249	A	9.9	A	8.7	A	9.4	A	8.0	A	7.8	A	7.9	A	2.3	A	2.0	A	3.0	A
USGS	02035000	2022-11-10							2200	A																									2.2	A:[4]	2.0	A:[4]	4.8	A:[4]
USGS	02035000	2022-11-11							2120	A	16.8	A	14.9	A	15.7	A	236	A	227	A	234	A	9.6	A	8.7	A	9.3	A	8.0	A	7.8	A	7.9	A	2.8	A	2.2	A	8.3	A
USGS	02035000	2022-11-12							8550	A	16.8	A	16.0	A	16.4	A	227	A	148	A	173	A	8.7	A	7.8	A	8.4	A	7.8	A	7.3	A	7.5	A	18.6	A	3.8	A	122	A
USGS	02035000	2022-11-13	0.25	A	0.08	A	0.17	A	21000	A	16.0	A	14.7	A	15.7	A	259	A	135	A	219	A	8.8	A	7.9	A	8.1	A	7.7	A	7.3	A	7.6	A	79.6	A	54.7	A	114	A
USGS	02035000	2022-11-14							16000	A	14.7	A	12.4	A	13.3	A	246	A	159	A	174	A	9.7	A	8.8	A	9.3	A	7.7	A	7.6	A	7.7	A	49.4	A	30.9	A	58.8	A
USGS	02035000	2022-11-15	0.41	A	0.38	A	0.40	A	9960	A	12.4	A	10.2	A	11.1	A	198	A	152	A	168	A	10.5	A	9.7	A	10.1	A	7.7	A	7.6	A	7.7	A	27.2	A	20.3	A	33.7	A
USGS	02035000	2022-11-16	0.42	A	0.38	A	0.40	A	9740	A	10.2	A	9.3	A	9.7	A	152	A	109	A	137	A	10.8	A	10.5	A	10.7	A	7.7	A	7.3	A	7.6	A	18.6	A	16.6	A	50.1	A
USGS	02035000	2022-11-17	0.45	A	0.39	A	0.40	A	13400	A	9.4	A	9.0	A	9.2	A	116	A	98	A	102	A	10.8	A	10.6	A	10.7	A	7.5	A	7.3	A	7.4	A	50.0	A	29.1	A	59.2	A
USGS	02035000	2022-11-18	0.48	A	0.44	A	0.47	A	13100	A	9.2	A	7.9	A	8.4	A	137	A	116	A	132	A	11.4	A	10.8	A	11.1	A	7.7	A	7.5	A	7.6	A	23.6	A	16.7	A	29.3	A
USGS	02035000	2022-11-19	0.49	A	0.46	A	0.47	A	9500	A	7.9	A	7.1	A	7.3	A	149	A	137	A	143	A	11.7	A	11.4	A	11.6	A	7.8	A	7.7	A	7.7	A	16.7	A	14.3	A	24.2	A
USGS	02035000	2022-11-20	0.46	A	0.45	A	0.45	A	7320	A	7.2	A	6.2	A	6.6	A	152	A	143	A	150	A	12.0	A	11.7	A	11.9	A	7.8	A	7.7	A	7.7	A	12.9	A	12.0	A	16.2	A
USGS	02035000	2022-11-21	0.45	A	0.42	A	0.43	A	5990	A	6.3	A	5.6	A	5.8	A	144	A	140	A	142	A	12.4	A	12.0	A	12.2	A	7.7	A	7.7	A	7.7	A	9.5	A	8.6	A	12.7	A
USGS	02035000	2022-11-22	0.44	A	0.43	A	0.43	A	5090	A	6.0	A	5.0	A	5.5	A	145	A	137	A	140	A	12.5	A	12.4	A	12.5	A	7.7	A	7.7	A	7.7	A	7.9	A	7.5	A	9.3	A
USGS	02035000	2022-11-23	0.44	A	0.43	A	0.43	A	4490	A	6.0	A	4.9	A	5.4	A	137	A	135	A	136	A	12.5	A	12.5	A	12.5	A	7.8	A	7.7	A	7.7	A	7.5	A	6.8	A	21.1	A
USGS	02035000	2022-11-24	0.44	A	0.43	A	0.44	A	3950	A	6.3	A	5.1	A	5.6	A	140	A	135	A	139	A	12.5	A	12.5	A	12.5	A	7.8	A	7.7	A	7.8	A	6.1	A	5.5	A	7.9	A
USGS	02035000	2022-11-25	0.44	A	0.43	A	0.43	A	3670	A	7.1	A	5.8	A	6.4	A	145	A	139	A	143	A	12.5	A	12.1	A	12.2	A	7.8	A	7.7	A	7.8	A	5.1	A	4.6	A	6.1	A
USGS	02035000	2022-11-26	0.44	A	0.42	A	0.43	A	3360	A	7.3	A	6.2	A	6.8	A	149	A	145	A	148	A	12.1	A	12.0	A	12.0	A	7.8	A	7.7	A	7.8	A	4.4	A	4.0	A	5.3	A
USGS	02035000	2022-11-27	0.43	A	0.40	A	0.41	A	3240	A	7.4	A	6.8	A	7.0	A	152	A	148	A	150	A	12.0	A	11.6	A	11.8	A	7.8	A	7.7	A	7.8	A	4.6	A	4.0	A	11.7	A
USGS	02035000	2022-11-28	0.42	A	0.38	A	0.39	A	3250	A	7.9	A	6.8	A	7.4	A	149	A	145	A	147	A	11.7	A	11.5	A	11.6	A	7.8	A	7.7	A	7.7	A	4.5	A	3.9	A	5.5	A
USGS	02035000	2022-11-29	0.42	A	0.40	A	0.41	A	3260	A	8.1	A	7.0	A	7.5	A	153	A	147	A	149	A	11.8	A	11.6	A	11.8	A	7.8	A	7.7	A	7.8	A	3.8	A	3.3	A	4.7	A
USGS	02035000	2022-11-30	0.43	A	0.40	A	0.41	A	3140	A:e	8.6	A	7.6	A	8.0	A	154	A	151	A	153	A	11.8	A	11.4	A	11.6	A	7.8	A	7.7	A	7.8	A	3.9	A	3.3	A	7.9	A
USGS	02035000	2022-12-01	0.43	A	0.41	A	0.41	A	3400	A	7.8	A	6.7	A	7.3	A	154	A	147	A	149	A	12.0	A	11.4	A	11.7	A	7.8	A	7.7	A	7.8	A	4.3	A	3.8	A	5.0	A
USGS	02035000	2022-12-02	0.44	A	0.42	A	0.43	A	3970	A	6.7	A	5.8	A	6.3	A	165	A	147	A	164	A	12.3	A	12.0	A	12.2	A	7.8	A	7.8	A	7.8	A	4.1	A	3.3	A	5.0	A
USGS	02035000	2022-12-03	0.47	A	0.44	A	0.45	A	3480	A	7.7	A	6.3	A	6.9	A	164	A	159	A	161	A	12.3	A	11.9	A	12.1	A	7.8	A	7.8	A	7.8	A	3.5	A	3.3	A	4.0	A
USGS	02035000	2022-12-04	0.48	A	0.46	A	0.47	A	3690	A	7.4	A	6.4	A	7.0	A	165	A	160	A	162	A	12.1	A	11.9	A	12.0	A	7.8	A	7.8	A	7.8	A	3.7	A	3.5	A	4.5	A
USGS	02035000	2022-12-05	0.48	A	0.43	A	0.44	A	4070	A	6.4	A	5.5	A	5.8	A	174	A	164	A	170	A	12.5	A	12.1	A	12.3	A	7.9	A	7.8	A	7.8	A	4.0	A	3.5	A	5.0	A
USGS	02035000	2022-12-06	0.45	A	0.42	A	0.44	A	3860	A	6.4	A	5.6	A	5.9	A	182	A	172	A	174	A	12.4	A	12.2	A	12.4	A	7.9	A	7.8	A	7.9	A	3.9	A	3.4	A	5.3	A
USGS	02035000	2022-12-07	0.45	A	0.42	A	0.43	A	4170	A	7.5	A	6.4	A	7.0	A	184	A	177	A	183	A	12.2	A	11.9	A	12.0	A	7.9	A	7.8	A	7.9	A	4.4	A	4.0	A	5.4	A
USGS	02035000	2022-12-08	0.42	A	0.38	A	0.39	A	5660	A	8.4	A	7.5	A	8.0	A	193	A	173	A	183	A	11.9	A	11.6	A	11.7	A	7.9	A	7.8	A	7.8	A	6.5	A	5.2	A	8.3	A
USGS	02035000	2022-12-09	0.40	A	0.38	A	0.39	A	8180	A	8.9	A	8.4	A	8.6	A	230	A	193	A	210	A	11.6	A	11.3	A	11.4	A	7.9	A	7.8	A	7.9	A	12.5	A	7.8	A	19.1	A
USGS	02035000	2022-12-10	0.40	A	0.34	A	0.38	A	8330	A	8.7	A	8.1	A	8.4	A	241	A	222	A	234	A	11.6	A	11.3	A	11.4	A	7.9	A	7.9	A	7.9	A	13.6	A	10.6	A	18.4	A
USGS	02035000	2022-12-11	0.36	A	0.34	A	0.34	A	7420	A	8.4	A	8.0	A	8.1	A	222	A	215	A	215	A	11.6	A	11.6	A	11.6	A	7.9	A	7.9	A	7.9	A	8.8	A	7.7	A	10.8	A
USGS	02035000	2022-12-12	0.37	A	0.35	A	0.36	A	7330	A	8.0	A	7.5	A	7.7	A	216	A	179	A	199	A	11.7	A	11.5	A	11.6	A	7.9	A	7.8	A	7.9	A	9.4	A	8.7	A	11.6	A
USGS	02035000	2022-12-13	0.37	A	0.35	A	0.36	A	6530	A	7.7	A	7.0	A	7.4	A	179	A	159	A	171	A	11.9	A	11.7	A	11.8	A	7.8	A	7.8	A	7.8	A	9.0	A	8.1	A	11.7	A
USGS	02035000	2022-12-14	0.38	A	0.36	A	0.37	A	5690	A	7.0	A	6.3	A	6.5	A	159	A	157	A	158	A	12.2	A	11.9	A	12.0	A	7.9	A	7.8	A	7.8	A	7.9	A	6.6	A	10.1	A
USGS	02035000	2022-12-15	0.39	A	0.35	A	0.37	A	6790	A	6.3	A	5.2	A	5.9	A	158	A	92	A	148	A	12.3	A	11.9	A	12.2	A	7.8	A	7.1	A	7.8	A	18.5	A	6.3	A	104	A
USGS	02035000	2022-12-16	0.51	A	0.39	A	0.48	A	17200	A	5.7	A	5.2	A	5.5	A	92	A	77	A	88	A	11.9	A	11.8	A	11.9	A	7.3	A	7.1	A	7.2	A	82.2	A	70.0	A	106	A
USGS	02035000	2022-12-17	0.52	A	0.46	A	0.50	A	18000	A	5.8	A	5.5	A	5.7	A	142	A	87	A	111	A	12.0	A	11.9	A	12.0	A	7.7	A	7.2	A	7.5	A	52.6	A	45.8	A	73.0	A
USGS	02035000	2022-12-18	0.47	A	0.43	A	0.45	A	15600	A	5.8	A	5.2	A	5.4	A	165	A	142	A	148	A	12.4	A	12.0	A	12.3	A	7.8	A	7.7	A	7.8	A	31.6	A	23.9	A	46.9	A
USGS	02035000	2022-12-19	0.48	A	0.43	A	0.45	A	11400	A	5.2	A	4.6	A	4.8	A	165	A	134	A	146	A	12.7	A	12.4	A	12.5	A	7.9	A	7.7	A	7.8	A	23.3	A	19.0	A	26.8	A
USGS	02035000	2022-12-20	0.46	A	0.44	A	0.45	A	9150	A	4.6	A	3.7	A	4.0	A	134	A	118	A	124	A	13.1	A	12.7	A	13.0	A	7.7	A	7.6	A	7.7	A	17.3	A	14.6	A	22.4	A
USGS	02035000	2022-12-21	0.48	A	0.46	A	0.47	A	7610	A	3.7	A	3.2	A	3.5	A	122	A	118	A	119	A	13.3	A	13.1	A	13.2	A	7.7	A	7.6	A	7.7	A	14.8	A	13.0	A	24.1	A
USGS	02035000	2022-12-22	0.49	A	0.47	A	0.48	A	7330	A	3.7	A	3.5	A	3.6	A	124	A	99	A	122	A	13.3	A	13.0	A	13.2	A	7.7	A	7.4	A	7.7	A	13.2	A	11.7	A	35.7	A
USGS	02035000	2022-12-23	0.58	A	0.42	A	0.54	A	30900	A	4.7	A	3.7	A	4.4	A	99	A	62	A	76	A	13.0	A	11.7	A	12.0	A	7.4	A	6.8	A	7.1	A	177	A	35.7	A	278	A
USGS	02035000	2022-12-24	0.64	A	0.56	A	0.62	A	27000	A	4.3	A	2.3	A	3.1	A	110	A	63	A	82	A	13.2	A	11.9	A	12.5	A	7.5	A	6.8	A	7.2	A	113	A	76.6	A	167	A
USGS	02035000	2022-12-25	0.63	A	0.58	A	0.60	A	20500	A	2.3	A	1.5	A	1.7	A	133	A	108	A	126	A	13.7	A	13.2	A	13.6	A	7.7	A	7.5	A	7.6	A	58.4	A	44.6	A	86.8	A
USGS	02035000	2022-12-26	0.60	A	0.56	A	0.57	A	14500	A	1.5	A	0.9	A	1.0	A	127	A	111	A	115	A	14.1	A	13.7	A	13.9	A	7.6	A	7.5	A	7.6	A	38.7	A	27.8	A	46.2	A
USGS	02035000	2022-12-27	0.58	A	0.56	A	0.57	A	11100	A	1.5	A	0.9	A	1.2	A	111	A	103	A	107	A	14.1	A	14.1	A	14.1	A	7.5	A	7.5	A	7.5	A	24.8	A	21.4	A	29.8	A
USGS	02035000	2022-12-28	0.60	A	0.56	A	0.59	A	9340	A	1.6	A	1.0	A	1.3	A	108	A	104	A	106	A	14.1	A	14.0	A	14.1	A	7.5	A	7.5	A	7.5	A	18.5	A	14.7	A	22.8	A
USGS	02035000	2022-12-29	0.62	A	0.59	A	0.61	A	8050	A	2.1	A	1.3	A	1.6	A	113	A	108	A	111	A	14.1	A	14.0	A	14.0	A	7.6	A	7.5	A	7.5	A	14.1	A	12.1	A	15.0	A
USGS	02035000	2022-12-30	0.64	A	0.61	A	0.62	A	7060	A	3.0	A	1.9	A	2.3	A	118	A	112	A	116	A	14.0	A	13.7	A	13.8	A	7.6	A	7.5	A	7.5	A	11.7	A	10.9	A	12.8	A
USGS	02035000	2022-12-31	0.64	A	0.62	A	0.62	A	6430	A	4.3	A	2.8	A	3.7	A	123	A	118	A	121	A	13.7	A	13.0	A	13.4	A	7.6	A	7.5	A	7.6	A	11.2	A	9.8	A	12.8	A
USGS	02035000	2023-01-01	0.62	A	0.55	A	0.60	A	7280	A	5.9	A	4.3	A	5.1	A	122	A	109	A	115	A	13.0	A	12.4	A	12.7	A	7.6	A	7.5	A	7.5	A	15.8	A	11.3	A	20.4	A
USGS	02035000	2023-01-02	0.60	A	0.58	A	0.59	A	8040	A	6.6	A	5.8	A	6.2	A	127	A	111	A	124	A	12.4	A	12.1	A	12.2	A	7.6	A	7.5	A	7.5	A	17.6	A	16.6	A	20.8	A
USGS	02035000	2023-01-03	0.61	A	0.59	A	0.60	A	6750	A	8.0	A	6.6	A	7.0	A	127	A	124	A	127	A	12.1	A	11.8	A	12.0	A	7.6	A	7.5	A	7.5	A	14.9	A	12.6	A	19.3	A
USGS	02035000	2023-01-04	0.61	A	0.58	A	0.59	A	6160	A	9.1	A	8.0	A	8.6	A	128	A	125	A	126	A	11.8	A	11.2	A	11.4	A	7.6	A	7.5	A	7.6	A	12.5	A	11.4	A	14.4	A
USGS	02035000	2023-01-05	0.59	A	0.57	A	0.58	A	5910	A	9.3	A	8.6	A	9.0	A	137	A	128	A	132	A	11.3	A	11.2	A	11.2	A	7.7	A	7.6	A	7.6	A	9.8	A	8.8	A	13.5	A
USGS	02035000	2023-01-06	0.57	A	0.55	A	0.56	A	5510	A:e	8.9	A	8.1	A	8.6	A	143	A	137	A	140	A	11.4	A	11.2	A	11.3	A	7.7	A	7.6	A	7.6	A	8.3	A	7.3	A	9.3	A
USGS	02035000	2023-01-07	0.57	A	0.55	A	0.56	A	5140	A	8.1	A	7.0	A	7.5	A	151	A	143	A	146	A	11.9	A	11.4	A	11.7	A	7.8	A	7.6	A	7.7	A	6.6	A	6.1	A	8.5	A
USGS	02035000	2023-01-08	0.57	A	0.53	A	0.56	A	4900	A	7.0	A	5.5	A	6.0	A	153	A	150	A	152	A	12.4	A	11.9	A	12.1	A	7.8	A	7.7	A	7.7	A	6.3	A	5.6	A	9.3	A
USGS	02035000	2023-01-09	0.54	A	0.50	A	0.53	A	5030	A:e	5.9	A	5.1	A	5.4	A	151	A	143	A	150	A	12.5	A	12.4	A	12.5	A	7.8	A	7.7	A	7.7	A	6.5	A	6.2	A	7.4	A
USGS	02035000	2023-01-10	0.52	A	0.50	A	0.52	A	5490	A	5.2	A	4.6	A	4.8	A	147	A	140	A	141	A	12.7	A	12.5	A	12.6	A	7.7	A	7.6	A	7.7	A	7.0	A	6.7	A	7.5	A
USGS	02035000	2023-01-11							5220	A																									6.9	A:[4]	6.7	A:[4]	7.2	A:[4]
USGS	02035000	2023-01-12	0.53	A	0.51	A	0.52	A	4800	A	5.7	A	4.5	A	5.0	A	149	A	144	A	148	A	12.7	A	12.3	A	12.6	A	7.7	A	7.7	A	7.7	A	6.9	A	6.4	A	13.6	A
USGS	02035000	2023-01-13	0.51	A	0.47	A	0.50	A	5680	A	7.2	A	5.7	A	6.5	A	144	A	123	A	139	A	12.3	A	11.7	A	12.0	A	7.7	A	7.5	A	7.6	A	10.2	A	8.5	A	18.0	A
USGS	02035000	2023-01-14	0.48	A	0.46	A	0.47	A	7570	A	6.9	A	6.2	A	6.7	A	136	A	123	A	129	A	11.8	A	11.6	A	11.7	A	7.6	A	7.5	A	7.6	A	15.6	A	13.7	A	17.3	A
USGS	02035000	2023-01-15	0.48	A	0.47	A	0.47	A	6980	A	6.2	A	5.1	A	5.5	A	142	A	133	A	135	A	12.4	A	11.8	A	12.1	A	7.7	A	7.6	A	7.6	A	12.2	A	11.7	A	14.1	A
USGS	02035000	2023-01-16	0.49	A	0.47	A	0.48	A	6960	A	5.1	A	4.4	A	4.6	A	158	A	142	A	147	A	12.7	A	12.4	A	12.5	A	7.8	A	7.7	A	7.7	A	11.8	A	10.9	A	13.3	A
USGS	02035000	2023-01-17	0.47	A	0.44	A	0.45	A	6520	A	5.0	A	4.5	A	4.8	A	166	A	158	A	164	A	12.7	A	12.5	A	12.6	A	7.8	A	7.7	A	7.8	A	9.2	A	8.5	A	11.7	A
USGS	02035000	2023-01-18	0.45	A	0.42	A	0.43	A	6270	A	5.8	A	4.7	A	5.2	A	166	A	157	A	161	A	12.5	A	12.3	A	12.4	A	7.8	A	7.7	A	7.8	A	8.1	A	7.6	A	8.8	A
USGS	02035000	2023-01-19	0.43	A	0.42	A	0.43	A	6030	A	6.3	A	5.8	A	6.1	A	163	A	158	A	160	A	12.3	A	11.9	A	12.1	A	7.8	A	7.7	A	7.8	A	7.8	A	7.1	A	12.1	A
USGS	02035000	2023-01-20							5790	A:e																									5.8	P:[4]	5.3	P:[4]	8.1	P:[4]
USGS	02035000	2023-01-21	0.44	P	0.43	P	0.43	P	5550	A	6.8	P	5.9	P	6.3	P	154	P	145	P	147	P	12.1	P	11.9	P	12.0	P	7.7	P	7.7	P	7.7	P	5.7	P	4.9	P	11.0	P
USGS	02035000	2023-01-22	0.45	P	0.44	P	0.44	P	5120	A	6.2	P	5.4	P	5.7	P	148	P	146	P	147	P	12.2	P	12.1	P	12.1	P	7.7	P	7.7	P	7.7	P	5.0	P	4.6	P	5.5	P
USGS	02035000	2023-01-23	0.44	P	0.41	P	0.43	P	5140	A:e	6.3	P	5.3	P	5.6	P	146	P	138	P	145	P	12.3	P	12.2	P	12.2	P	7.7	P	7.7	P	7.7	P	5.2	P	4.8	P	7.4	P
USGS	02035000	2023-01-24	0.43	P	0.41	P	0.42	P	5220	A	6.0	P	5.0	P	5.3	P	138	P	136	P	138	P	12.5	P	12.2	P	12.4	P	7.7	P	7.7	P	7.7	P	5.6	P	4.8	P	12.9	P
USGS	02035000	2023-01-25	0.44	P	0.40	P	0.42	P	5050	A	5.3	P	4.8	P	5.1	P	142	P	134	P	139	P	12.5	P	12.3	P	12.4	P	7.7	P	7.6	P	7.6	P	5.2	P	4.5	P	14.9	P
USGS	02035000	2023-01-26	0.45	P	0.38	P	0.41	P	7780	A	5.1	P	4.4	P	4.8	P	134	P	100	P	104	P	12.3	P	12.3	P	12.3	P	7.6	P	7.4	P	7.5	P	30.8	P	10.7	P	35.9	P
USGS	02035000	2023-01-27	0.46	P	0.43	P	0.44	P	9040	A	5.3	P	4.6	P	4.8	P	115	P	105	P	111	P	12.4	P	12.2	P	12.3	P	7.5	P	7.4	P	7.5	P	26.4	P	21.4	P	36.5	P
USGS	02035000	2023-01-28	0.48	P	0.44	P	0.46	P	9380	A	5.3	P	4.4	P	4.8	P	142	P	115	P	129	P	12.6	P	12.4	P	12.5	P	7.7	P	7.5	P	7.6	P	20.8	P	17.1	P	22.8	P
USGS	02035000	2023-01-29	0.47	P	0.43	P	0.46	P	8780	A	5.2	P	5.0	P	5.1	P	157	P	142	P	153	P	12.5	P	12.4	P	12.5	P	7.7	P	7.7	P	7.7	P	11.6	P	10.5	P	17.7	P
USGS	02035000	2023-01-30	0.45	P	0.42	P	0.43	P	7770	A	6.2	P	5.2	P	5.7	P	150	P	147	P	148	P	12.5	P	12.3	P	12.4	P	7.8	P	7.7	P	7.7	P	8.7	P	7.5	P	10.8	P
USGS	02035000	2023-01-31	0.45	P	0.42	P	0.43	P	7170	A	6.5	P	6.2	P	6.4	P	150	P	140	P	146	P	12.3	P	12.0	P	12.0	P	7.7	P	7.7	P	7.7	P	7.3	P	6.9	P	8.1	P
USGS	02035000	2023-02-01	0.45	P	0.42	P	0.42	P	7280	A	6.2	P	5.6	P	6.0	P	140	P	118	P	130	P	12.2	P	12.0	P	12.1	P	7.7	P	7.6	P	7.6	P	7.7	P	7.1	P	10.6	P
USGS	02035000	2023-02-02	0.45	P	0.41	P	0.44	P	7900	A:e	5.6	P	5.0	P	5.2	P	118	P	114	P	116	P	12.4	P	12.2	P	12.3	P	7.6	P	7.6	P	7.6	P	9.9	P	9.4	P	10.8	P
USGS	02035000	2023-02-03	0.45	P	0.44	P	0.45	P	7580	A	5.6	P	4.8	P	5.0	P	121	P	116	P	119	P	12.5	P	12.4	P	12.4	P	7.6	P	7.6	P	7.6	P	9.0	P	8.4	P	10.9	P
USGS	02035000	2023-02-04	0.46	P	0.44	P	0.45	P	7230	A	4.9	P	3.9	P	4.2	P	130	P	121	P	127	P	13.1	P	12.5	P	12.8	P	7.7	P	7.6	P	7.7	P	7.9	P	7.2	P	9.3	P
USGS	02035000	2023-02-05	0.46	P	0.42	P	0.43	P	6630	A	4.8	P	3.6	P	4.0	P	136	P	130	P	134	P	13.1	P	13.0	P	13.0	P	7.7	P	7.7	P	7.7	P	6.8	P	6.1	P	8.1	P
USGS	02035000	2023-02-06	0.42	P	0.41	P	0.41	P	6290	P	5.8	P	4.6	P	5.1	P	140	P	133	P	136	P	13.0	P	12.6	P	12.7	P	7.7	P	7.7	P	7.7	P	5.8	P	5.3	P	7.6	P
USGS	02035000	2023-02-07	0.42	P	0.39	P	0.40	P	5900	P	6.3	P	5.1	P	5.6	P	146	P	140	P	141	P	12.6	P	12.4	P	12.5	P	7.7	P	7.7	P	7.7	P	5.6	P	5.2	P	6.2	P
