# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 22:40:08 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01646000 DIFFICULT RUN NEAR GREAT FALLS, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01646000
#            TS   parameter     statistic     Description
#        144806       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        144807       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        144808       00010     00003     Temperature, water, degrees Celsius (Mean)
#        144809       00010     00008     Temperature, water, degrees Celsius (Median)
#        144810       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        144811       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        144812       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        144813       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        144814       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        144815       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        144816       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        144821       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        144822       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        144823       00300     00003     Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)
#        144824       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        144825       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        144826       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        144827       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        214399       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum), [(2)]
#        214400       63680     00003     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Mean)
#        214401       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median), [(2)]
#        214402       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum), [(2)]
#        306220       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        306221       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        306222       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        323839       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	144806_00010_00001	144806_00010_00001_cd	144807_00010_00002	144807_00010_00002_cd	144809_00010_00008	144809_00010_00008_cd	144810_00095_00001	144810_00095_00001_cd	144811_00095_00002	144811_00095_00002_cd	144813_00095_00008	144813_00095_00008_cd	144814_00400_00001	144814_00400_00001_cd	144815_00400_00002	144815_00400_00002_cd	144816_00400_00008	144816_00400_00008_cd	144821_00300_00001	144821_00300_00001_cd	144822_00300_00002	144822_00300_00002_cd	144824_00300_00008	144824_00300_00008_cd	144825_99133_00001	144825_99133_00001_cd	144826_99133_00002	144826_99133_00002_cd	144827_99133_00008	144827_99133_00008_cd	306220_63680_00008	306220_63680_00008_cd	306221_63680_00001	306221_63680_00001_cd	306222_63680_00002	306222_63680_00002_cd	323839_00060_00003	323839_00060_00003_cd
USGS	01646000	2022-10-08	15.1	A	12.8	A	14.3	A	262	A	253	A	258	A	7.5	A	7.4	A	7.4	A	10.3	A	9.4	A	9.8	A	1.72	A	1.66	A	1.68	A	3.0	A	3.4	A	2.7	A	21.5	A
USGS	01646000	2022-10-09	12.8	A	11.4	A	12.2	A	268	A	260	A	262	A	7.5	A	7.3	A	7.4	A	10.6	A	9.9	A	10.2	A	1.89	A	1.71	A	1.81	A	2.9	A	3.2	A	2.6	A	19.2	A
USGS	01646000	2022-10-10	12.7	A	10.7	A	11.8	A	276	A	268	A	272	A	7.5	A	7.4	A	7.4	A	10.8	A	10.2	A	10.3	A	1.99	A	1.88	A	1.92	A	2.8	A	3.2	A	2.5	A	18.4	A
USGS	01646000	2022-10-11	13.1	A	11.0	A	11.9	A	285	A	276	A	282	A	7.5	A	7.4	A	7.4	A	10.8	A	10.2	A	10.4	A	2.07	A	1.99	A	2.02	A	2.9	A	4.0	A	2.7	A	17.6	A
USGS	01646000	2022-10-12	13.7	A	11.6	A	12.6	A	304	A	280	A	300	A	7.5	A	7.4	A	7.4	A	11.0	A	9.8	A	10.2	A	2.14	A	2.05	A	2.09	A	2.7	A	3.0	A	2.4	A	16.7	A
USGS	01646000	2022-10-13	15.8	A	13.7	A	14.8	A	300	A	194	A	286	A	7.5	A	7.4	A	7.4	A	9.8	A	9.2	A	9.5	A	2.17	A	1.12	A	1.92	A	10.2	A	15.8	A	2.5	A	65.3	A
USGS	01646000	2022-10-14	15.7	A	14.6	A	15.1	A	234	A	201	A	217	A	7.4	A	7.4	A	7.4	A	9.6	A	9.2	A	9.4	A	1.30	A	1.13	A	1.17	A	5.9	A	10.5	A	4.7	A	53.7	A
USGS	01646000	2022-10-15	14.6	A	13.2	A	14.1	A	239	A	217	A	223	A	7.4	A	7.3	A	7.3	A	9.8	A	9.2	A	9.3	A	1.34	A	1.16	A	1.20	A	3.0	A	5.9	A	2.3	A	24.2	A
USGS	01646000	2022-10-16	14.8	A	13.4	A	14.2	A	258	A	239	A	250	A	7.4	A	7.3	A	7.3	A	9.7	A	9.1	A	9.2	A	1.42	A	1.34	A	1.37	A	2.0	A	2.5	A	1.9	A	19.7	A
USGS	01646000	2022-10-17	15.7	A	14.3	A	14.7	A	258	A	249	A	254	A	7.4	A	7.3	A	7.3	A	9.7	A	8.9	A	9.1	A	1.43	A	1.38	A	1.41	A	1.8	A	2.1	A	1.7	A	19.8	A
USGS	01646000	2022-10-18	14.4	A	11.2	A	12.7	A	266	A	257	A	263	A	7.4	A	7.3	A	7.3	A	9.9	A	8.9	A	9.4	A	1.47	A	1.40	A	1.43	A	1.9	A	2.5	A	1.8	A	18.5	A
USGS	01646000	2022-10-19	11.3	A	10.2	A	10.8	A	276	A	266	A	271	A	7.5	A	7.3	A	7.4	A	10.6	A	9.6	A	10.0	A	1.52	A	1.46	A	1.49	A	1.9	A	2.1	A	1.7	A	18.2	A
USGS	01646000	2022-10-20	10.6	A	9.1	A	10.0	A	289	A	276	A	285	A	7.5	A	7.3	A	7.4	A	10.7	A	10.0	A	10.2	A	1.60	A	1.51	A	1.55	A	1.9	A	2.6	A	1.7	A	17.9	A
USGS	01646000	2022-10-21	10.7	A	8.9	A	9.9	A	289	A	286	A	287	A	7.5	A	7.4	A	7.4	A	10.8	A	10.2	A	10.3	A	1.64	A	1.57	A	1.60	A	1.9	A	2.1	A	1.8	A	17.5	A
USGS	01646000	2022-10-22	11.1	A	9.1	A	10.2	A	294	A	288	A	288	A	7.4	A	7.4	A	7.4	A	10.9	A	10.2	A	10.4	A	1.72	A	1.63	A	1.66	A	1.9	A	2.2	A	1.7	A	18.3	A
USGS	01646000	2022-10-23	12.1	A	9.9	A	11.1	A	296	A	287	A	294	A	7.5	A	7.3	A	7.4	A	11.0	A	9.6	A	10.3	A	1.76	A	1.65	A	1.74	A	2.0	A	2.6	A	1.8	A	18.0	A
USGS	01646000	2022-10-24	13.6	A	12.1	A	13.0	A	303	A	287	A	299	A	7.3	A	7.2	A	7.3	A	9.7	A	8.3	A	9.3	A	1.75	A	1.62	A	1.70	A	2.2	A	2.8	A	1.9	A	18.5	A
USGS	01646000	2022-10-25	14.4	A	13.5	A	14.1	A	311	A	301	A	308	A	7.3	A	7.2	A	7.2	A	9.0	A	8.1	A	8.5	A	1.67	A	1.47	A	1.49	A	2.0	A	2.2	A	1.7	A	18.4	A
USGS	01646000	2022-10-26	15.3	A:[4]	14.3	A:[4]	14.7	A:[4]	316	A	306	A	309	A	7.3	A:[4]	7.2	A:[4]	7.2	A:[4]	8.5	A:[4]	6.6	A:[4]	8.3	A:[4]	1.50	A	1.30	A	1.39	A	1.2	A:[4]	2.4	A:[4]	1.1	A:[4]	18.5	A
USGS	01646000	2022-10-27	14.6	A	12.9	A	14.0	A	313	A	309	A	311	A	7.3	A	7.2	A	7.2	A	8.6	A	6.8	A	8.2	A	1.36	A	1.28	A	1.32	A	1.3	A	1.4	A	1.2	A	18.8	A
USGS	01646000	2022-10-28	12.9	A	11.3	A	12.1	A	320	A	312	A	316	A	7.3	A	7.2	A	7.3	A	9.0	A	8.2	A	8.6	A	1.34	A	1.24	A	1.30	A	1.5	A	1.6	A	1.3	A	16.9	A
USGS	01646000	2022-10-29	11.8	A	10.3	A	11.1	A	320	A	315	A	317	A	7.3	A	7.2	A	7.3	A	9.8	A	8.6	A	9.5	A	1.48	A	1.30	A	1.36	A	1.5	A	2.1	A	1.3	A	16.9	A
USGS	01646000	2022-10-30	11.0	A	9.4	A	10.5	A	316	A	308	A	312	A	7.4	A	7.2	A	7.3	A	10.4	A	9.5	A	9.8	A	1.59	A	1.46	A	1.51	A	1.4	A	1.8	A	1.2	A	17.4	A
USGS	01646000	2022-10-31	12.5	A	10.7	A	11.6	A	312	A	301	A	305	A	7.4	A	7.3	A	7.3	A	10.4	A	9.4	A	9.8	A	1.66	A	1.57	A	1.62	A	1.2	A	1.6	A	1.1	A	18.7	A
USGS	01646000	2022-11-01	14.1	A	12.5	A	13.5	A	319	A	303	A	308	A	7.4	A	7.3	A	7.3	A	9.8	A	9.1	A	9.4	A	1.74	A	1.58	A	1.66	A	1.3	A	1.5	A	1.1	A	23.7	A
USGS	01646000	2022-11-02	14.0	A	12.5	A	13.3	A	318	A	307	A	314	A	7.4	A	7.3	A	7.3	A	10.1	A	9.2	A	9.3	A	1.62	A	1.50	A	1.52	A	1.7	A	2.4	A	1.2	A	19.9	A
USGS	01646000	2022-11-03	13.6	A	12.1	A	13.0	A	308	A	305	A	307	A	7.4	A	7.3	A	7.3	A	10.0	A	9.3	A	9.4	A	1.52	A	1.47	A	1.50	A	1.7	A	3.0	A	1.2	A	18.1	A
USGS	01646000	2022-11-04	13.9	A	12.0	A	13.0	A	311	A	307	A	310	A	7.4	A	7.3	A	7.3	A	10.3	A	9.2	A	9.5	A	1.51	A	1.46	A	1.49	A	1.8	A	3.6	A	1.2	A	17.9	A
USGS	01646000	2022-11-05	16.0	A	13.9	A	15.4	A	308	A	304	A	306	A	7.4	A	7.3	A	7.3	A	9.9	A	8.6	A	9.2	A	1.51	A	1.45	A	1.49	A	1.4	A	1.8	A	1.3	A	18.2	A
USGS	01646000	2022-11-06	17.4	A	16.0	A	17.0	A	307	A	301	A	304	A	7.4	A	7.3	A	7.3	A	9.6	A	8.2	A	8.5	A	1.46	A	1.36	A	1.40	A	1.3	A	1.5	A	1.1	A	19.2	A
USGS	01646000	2022-11-07	17.4	A	15.8	A	16.7	A	302	A	296	A	298	A	7.4	A	7.2	A	7.3	A	9.4	A	8.2	A	8.5	A	1.42	A	1.33	A	1.36	A	1.3	A	1.4	A	1.1	A	20.6	A
USGS	01646000	2022-11-08	15.8	A	12.5	A	13.9	A	299	A	297	A	297	A	7.5	A	7.3	A	7.3	A	10.3	A	8.6	A	9.5	A	1.35	A	1.26	A	1.28	A	1.4	A	1.6	A	1.3	A	18.1	A
USGS	01646000	2022-11-09	12.5	A	10.7	A	11.4	A	298	A	296	A	297	A	7.5	A	7.3	A	7.4	A	11.0	A	9.5	A	10.2	A	1.34	A	1.27	A	1.29	A	1.4	A	1.6	A	1.4	A	17.2	A
USGS	01646000	2022-11-10	12.1	A	10.0	A	11.0	A	302	A	295	A	298	A	7.6	A	7.4	A	7.4	A	11.6	A	10.1	A	10.3	A	1.41	A	1.32	A	1.35	A	1.6	A	1.9	A	1.4	A	17.4	A
USGS	01646000	2022-11-11	16.3	A	12.1	A	13.8	A	302	A	165	A	232	A	7.4	A	7.1	A	7.3	A	10.1	A	8.7	A	9.6	A	1.76	A	0.68	A	1.24	A	21.8	A	175	A	1.6	A	162	A
USGS	01646000	2022-11-12	16.9	A	15.9	A	16.3	A	211	A	187	A	193	A	7.3	A	7.2	A	7.3	A	9.1	A	8.7	A	8.8	A	0.92	A	0.59	A	0.66	A	8.8	A	16.8	A	5.2	A	80.7	A
USGS	01646000	2022-11-13	15.9	A	11.0	A	13.4	A	225	A	196	A	214	A	7.3	A	7.3	A	7.3	A	9.9	A	8.8	A	9.5	A	0.88	A	0.61	A	0.71	A	3.9	A	6.1	A	3.2	A	30.3	A
USGS	01646000	2022-11-14	11.0	A	8.5	A	9.4	A	238	A	225	A	233	A	7.4	A	7.3	A	7.4	A	11.0	A	9.9	A	10.7	A	1.20	A	0.88	A	1.05	A	2.8	A	3.3	A	2.6	A	21.8	A:e
USGS	01646000	2022-11-15	8.5	A	7.3	A	7.7	A	267	A	147	A	251	A	7.5	A	7.1	A	7.4	A	11.7	A	11.0	A	11.4	A	1.64	A	0.72	A	1.15	A	2.9	A	303	A	2.5	A	100	A:e
USGS	01646000	2022-11-16	8.6	A	7.3	A	8.0	A	158	A	109	A	136	A	7.3	A	7.0	A	7.2	A	11.4	A	11.1	A	11.2	A	0.91	A	0.63	A	0.85	A	103	A	324	A	73.3	A	306	A
USGS	01646000	2022-11-17	8.0	A	6.9	A	7.4	A	192	A	158	A	170	A	7.3	A	7.2	A	7.3	A	11.6	A	11.2	A	11.5	A	1.02	A	0.85	A	0.92	A	55.0	A:[4]	73.9	A:[4]	48.4	A:[4]	55.8	A
USGS	01646000	2022-11-18	6.9	A	5.8	A	6.5	A	218	A	192	A	208	A	7.3	A	7.2	A	7.3	A	11.9	A	11.5	A	11.7	A	1.40	A	1.02	A	1.22	A							32.9	A
USGS	01646000	2022-11-19	6.3	A	5.2	A	5.8	A	234	A	218	A	226	A	7.3	A	7.3	A	7.3	A	12.1	A	11.7	A	12.0	A	1.70	A	1.39	A	1.58	A							25.3	A
USGS	01646000	2022-11-20	5.2	A	3.4	A	4.2	A	248	A	234	A	241	A	7.4	A	7.3	A	7.3	A	12.7	A	12.0	A	12.5	A	1.96	A	1.70	A	1.86	A							23.0	A
USGS	01646000	2022-11-21	3.8	A	2.5	A	3.3	A	256	A	248	A	253	A	7.4	A	7.3	A	7.3	A	13.1	A	12.6	A	12.9	A	2.09	A	1.96	A	2.04	A							21.1	A
USGS	01646000	2022-11-22	4.4	A	2.8	A	3.8	A	266	A	256	A	262	A	7.4	A	7.3	A	7.4	A	13.0	A	12.6	A	12.9	A	2.19	A	2.09	A	2.14	A							21.1	A
USGS	01646000	2022-11-23	4.9	A	3.2	A	4.2	A	272	A	266	A	270	A	7.4	A	7.3	A	7.4	A	12.8	A	12.5	A	12.6	A	2.25	A	2.17	A	2.21	A			2.2	A:[4]	1.8	A:[4]	20.5	A
USGS	01646000	2022-11-24	5.3	A	3.7	A	4.8	A	275	A	272	A	273	A	7.4	A	7.3	A	7.4	A	12.8	A	12.4	A	12.6	A	2.32	A	2.25	A	2.29	A	1.9	A	2.2	A	1.7	A	19.6	A
USGS	01646000	2022-11-25	7.1	A	5.0	A	6.0	A	276	A	271	A	274	A	7.4	A	7.3	A	7.4	A	12.4	A	11.8	A	12.2	A	2.34	A	2.32	A	2.33	A	1.8	A	3.7	A	1.7	A	23.9	A
USGS	01646000	2022-11-26	6.8	A	5.7	A	6.4	A	289	A	276	A	285	A	7.4	A	7.4	A	7.4	A	12.1	A	11.8	A	11.9	A	2.32	A	2.24	A	2.26	A	1.9	A	2.2	A	1.6	A	23.8	A
USGS	01646000	2022-11-27	7.5	A	6.2	A	6.9	A	283	A	269	A	280	A	7.4	A	7.3	A	7.4	A	11.9	A	11.4	A	11.7	A	2.28	A	2.20	A	2.24	A	1.9	A	2.5	A	1.7	A	22.3	A
USGS	01646000	2022-11-28	8.3	A	7.4	A	7.8	A	285	A	269	A	282	A	7.4	A	7.3	A	7.4	A	11.6	A	11.2	A	11.4	A	2.26	A	2.17	A	2.20	A	1.9	A	2.5	A	1.6	A	24.7	A
USGS	01646000	2022-11-29	7.7	A	6.8	A	7.3	A	285	A	278	A	281	A	7.5	A	7.3	A	7.4	A	12.1	A	11.4	A	11.7	A	2.17	A	2.13	A	2.15	A	1.8	A	3.3	A	1.6	A	20.3	A
USGS	01646000	2022-11-30	8.8	A	7.3	A	7.9	A	282	A	247	A	269	A	7.5	A	7.4	A	7.4	A	11.7	A	11.3	A	11.5	A	2.25	A	1.80	A	2.17	A	2.6	A	4.9	A	1.7	A	34.5	A
USGS	01646000	2022-12-01	7.6	A	5.4	A	6.1	A	261	A	247	A	259	A	7.5	A	7.3	A	7.4	A	12.3	A	11.4	A	12.1	A	1.86	A	1.77	A	1.80	A	2.8	A	4.4	A	2.5	A	29.3	A
USGS	01646000	2022-12-02	5.4	A	4.3	A	5.1	A	264	A	253	A	254	A	7.5	A	7.3	A	7.4	A	12.9	A	12.2	A	12.6	A	2.01	A	1.86	A	1.97	A	2.6	A	3.0	A	2.2	A	20.9	A
USGS	01646000	2022-12-03	9.0	A	5.3	A	8.0	A	274	A	207	A	256	A	7.5	A	7.3	A	7.4	A	12.5	A	11.3	A	11.9	A	2.24	A	1.40	A	1.95	A	10.2	A	18.5	A	2.2	A	52.0	A
USGS	01646000	2022-12-04	8.3	A	5.6	A	6.8	A	231	A	204	A	218	A	7.4	A	7.2	A	7.3	A	12.1	A	11.3	A	12.0	A	1.77	A	1.40	A	1.49	A	5.8	A	9.6	A	4.2	A	35.2	A
USGS	01646000	2022-12-05	5.6	A	4.3	A	4.8	A	261	A	231	A	250	A	7.4	A	7.3	A	7.4	A	12.9	A	12.1	A	12.6	A	1.86	A	1.77	A	1.84	A	3.6	A	4.4	A	3.2	A	24.0	A
USGS	01646000	2022-12-06	6.1	A	4.3	A	5.0	A	259	A	245	A	250	A	7.4	A	7.3	A	7.4	A	12.9	A	12.2	A	12.5	A	2.02	A	1.86	A	1.90	A	3.0	A	3.5	A	2.7	A	25.2	A
USGS	01646000	2022-12-07	8.2	A	6.1	A	7.4	A	260	A	250	A	254	A	7.4	A	7.3	A	7.4	A	12.3	A	11.6	A	12.0	A	2.02	A	1.90	A	1.96	A	2.8	A	3.8	A	2.6	A	26.6	A
USGS	01646000	2022-12-08	8.7	A	7.8	A	8.4	A	274	A	251	A	256	A	7.4	A	7.3	A	7.4	A	12.1	A	11.3	A	11.5	A	2.07	A	2.02	A	2.05	A	2.6	A	3.2	A	2.3	A	24.8	A
USGS	01646000	2022-12-09	8.6	A	6.4	A	7.5	A	269	A	263	A	266	A	7.4	A	7.3	A	7.4	A	12.1	A	11.3	A	11.8	A	2.10	A	2.06	A	2.07	A	2.4	A	2.8	A	2.2	A	22.7	A
USGS	01646000	2022-12-10	6.4	A	5.3	A	5.9	A	272	A	268	A	270	A	7.5	A	7.3	A	7.4	A	12.9	A	11.9	A	12.4	A	2.16	A	2.10	A	2.13	A	2.2	A	2.5	A	2.1	A	21.8	A
USGS	01646000	2022-12-11	6.7	A	5.9	A	6.1	A	273	A	269	A	271	A	7.5	A	7.4	A	7.4	A	12.8	A	12.0	A	12.2	A	2.20	A	2.16	A	2.18	A	2.2	A	2.5	A	2.1	A	20.8	A
USGS	01646000	2022-12-12	6.0	A	5.7	A	5.8	A	275	A	273	A	274	A	7.5	A	7.4	A	7.4	A	12.8	A	12.0	A	12.4	A	2.25	A	2.20	A	2.22	A	2.3	A	2.4	A	2.2	A	20.5	A
USGS	01646000	2022-12-13	5.7	A	4.0	A	5.0	A	274	A	272	A	273	A	7.5	A	7.4	A	7.4	A	13.1	A	12.3	A	12.8	A	2.29	A	2.23	A	2.26	A	2.4	A	3.1	A	2.2	A	20.6	A
USGS	01646000	2022-12-14	4.0	A	2.9	A	3.8	A	278	A	272	A	275	A	7.6	A	7.4	A	7.5	A	13.8	A	12.8	A	13.2	A	2.34	A	2.29	A	2.32	A	2.3	A	3.6	A	2.1	A	20.2	A
USGS	01646000	2022-12-15	5.1	A	3.9	A	4.3	A	656	A	123	A	271	A	7.5	A	7.0	A	7.3	A	13.1	A	12.1	A	12.8	A	2.40	A	0.71	A	1.32	A	80.7	A	240	A	2.3	A	659	A
USGS	01646000	2022-12-16	6.3	A	5.1	A	5.6	A	181	A	124	A	158	A	7.2	A	7.0	A	7.1	A	12.2	A	11.9	A	12.1	A	1.28	A	0.79	A	1.08	A	44.2	A:[4]	216	A:[4]	26.3	A:[4]	293	A
USGS	01646000	2022-12-17	5.7	A	4.8	A	5.4	A	212	A	181	A	199	A	7.2	A	7.1	A	7.2	A	12.3	A	11.9	A	12.1	A	1.63	A	1.28	A	1.48	A							62.2	A
USGS	01646000	2022-12-18	5.5	A	4.4	A	5.1	A	233	A	212	A	222	A	7.3	A	7.2	A	7.3	A	12.4	A	12.0	A	12.3	A	1.89	A	1.63	A	1.76	A							43.6	A
USGS	01646000	2022-12-19	4.4	P:[4]	3.2	P:[4]	3.6	P:[4]	250	P:[4]	233	P:[4]	244	P:[4]	7.2	P:[4]	7.0	P:[4]	7.0	P:[4]	13.1	P:[4]	12.4	P:[4]	13.0	P:[4]									4.4	P:[4]	3.2	P:[4]	35.1	A:e
USGS	01646000	2022-12-20	3.3	P	2.5	P	2.9	P	254	P	249	P	252	P	7.1	P	7.0	P	7.0	P	13.5	P	13.0	P	13.3	P							2.8	P	3.4	P	2.5	P	31.4	A
USGS	01646000	2022-12-21	2.6	P	1.9	P	2.4	P	262	P	254	P	259	P	7.0	P	7.0	P	7.0	P	13.7	P	13.3	P	13.5	P	2.31	P	2.19	P	2.25	P	2.3	P	2.6	P	2.0	P	29.2	A
USGS	01646000	2022-12-22	6.4	P	2.4	P	3.0	P	350	P	96	P	261	P	7.2	P	6.6	P	7.0	P	13.5	P	11.9	P	13.3	P	2.39	P:[4]	0.66	P:[4]	2.32	P:[4]	3.0	P	411	P	2.0	P	403	A
USGS	01646000	2022-12-23	6.8	P	2.6	P	6.2	P	174	P	82	P	123	P	6.7	P	6.5	P	6.6	P	12.9	P	11.3	P	11.7	P							90.7	P	323	P	35.3	P	1080	A
USGS	01646000	2022-12-24	2.6	P	0.1	P	0.7	P	203	P	171	P	192	P	6.8	P	6.6	P	6.8	P	14.0	P	12.9	P	13.8	P							21.8	P	47.7	P	13.5	P	99.4	A
USGS	01646000	2022-12-25	0.2	P	-0.1	P	0.1	P	221	P	203	P	214	P	6.9	P	6.8	P	6.8	P	14.1	P	14.0	P	14.1	P							11.4	P	16.3	P	9.5	P	55.4	A:e
USGS	01646000	2022-12-26	0.4	P	-0.1	P	0.2	P	237	P	221	P	235	P	6.9	P	6.8	P	6.9	P	14.8	P	14.1	P	14.6	P							8.5	P	43.7	P	6.8	P	43.1	A:e
USGS	01646000	2022-12-27	1.2	P	0.4	P	0.8	P	242	P	237	P	240	P	7.0	P	6.9	P	7.0	P	14.6	P	14.3	P	14.5	P							2.7	P	38.6	P	2.5	P	40.8	A
USGS	01646000	2022-12-28	1.7	P	0.4	P	1.0	P	253	P:[4]	239	P:[4]			7.0	P	7.0	P	7.0	P	14.6	P	13.7	P	14.3	P									2.8	P:[4]	1.9	P:[4]	38.0	A
USGS	01646000	2022-12-29	2.4	P	1.2	P	1.7	P	256	P	253	P	255	P	7.0	P	7.0	P	7.0	P	13.8	P	13.5	P	13.7	P	2.47	P	2.40	P	2.43	P							36.0	A
USGS	01646000	2022-12-30	3.6	P	2.1	P	2.6	P	270	P	255	P	256	P	7.0	P	7.0	P	7.0	P	13.6	P	13.0	P	13.4	P	2.50	P	2.47	P	2.48	P							35.4	A
USGS	01646000	2022-12-31	6.6	P	3.6	P	4.8	P	328	P	262	P	266	P	7.1	P	7.0	P	7.0	P	13.0	P	12.1	P	12.8	P	2.52	P	2.43	P	2.50	P							37.9	A
USGS	01646000	2023-01-01	7.1	P	6.1	P	6.6	P	681	P	272	P	324	P	7.1	P	7.0	P	7.0	P	12.2	P	11.8	P	12.0	P	2.43	P	1.82	P	1.90	P	19.8	P	37.8	P	14.8	P	74.5	A
USGS	01646000	2023-01-02	7.3	P	5.9	P	6.6	P	285	P	268	P	276	P	7.0	P	6.9	P	7.0	P	12.2	P	11.8	P	12.0	P	2.00	P	1.96	P	1.98	P	9.8	P	15.8	P	7.1	P	41.3	A
USGS	01646000	2023-01-03	9.3	P	7.3	P	7.7	P	279	P	259	P	262	P	7.0	P	6.9	P	7.0	P	11.8	P	11.2	P	11.7	P	2.16	P	1.99	P	2.07	P	5.6	P	7.7	P	4.2	P	37.3	A
USGS	01646000	2023-01-04	10.4	P	9.3	P	9.7	P	263	P	260	P	262	P	7.0	P	6.9	P	7.0	P	11.3	P	10.8	P	11.0	P	2.23	P	2.15	P	2.19	P	3.7	P	4.8	P	3.2	P	36.2	A
USGS	01646000	2023-01-05	10.3	P	9.5	P	10.2	P	266	P	263	P	265	P	7.0	P	7.0	P	7.0	P	11.2	P	10.7	P	11.0	P	2.30	P	2.23	P	2.27	P	3.0	P	3.8	P	2.6	P	34.3	A
USGS	01646000	2023-01-06	9.5	P	8.0	P	8.8	P	270	P	266	P	268	P	7.1	P	7.0	P	7.1	P	12.0	P	11.0	P	11.6	P	2.36	P	2.30	P	2.33	P	2.7	P	3.3	P	2.4	P	32.5	A
USGS	01646000	2023-01-07	8.0	P	6.2	P	7.4	P	271	P	260	P	270	P	7.2	P	7.1	P	7.1	P	12.6	P	12.0	P	12.2	P	2.41	P	2.27	P	2.36	P			3.3	P:[4]	2.3	P:[4]	30.9	A
USGS	01646000	2023-01-08	6.2	P	4.6	P	5.4	P	274	P	267	P	272	P	7.2	P	7.1	P	7.1	P	13.0	P	12.6	P	12.8	P	2.42	P	2.31	P	2.38	P							29.8	A
USGS	01646000	2023-01-09	5.7	P	4.8	P	5.3	P	276	P	269	P	274	P	7.2	P	7.1	P	7.1	P	12.9	P	12.7	P	12.7	P	2.49	P	2.40	P	2.43	P							30.2	P
USGS	01646000	2023-01-10	5.0	P	3.9	P	4.5	P	278	P	266	P	275	P	7.2	P	7.1	P	7.1	P	13.2	P	12.8	P	13.0	P	2.51	P	2.39	P	2.46	P							29.3	P
USGS	01646000	2023-01-11	4.6	P	3.1	P	4.2	P	279	P	271	P	276	P	7.2	P	7.1	P	7.1	P	13.4	P:[4]	12.8	P:[4]	13.2	P:[4]	2.52	P	2.43	P	2.49	P			4.0	P:[4]	1.4	P:[4]	28.8	P
USGS	01646000	2023-01-12	6.5	P	4.6	P	5.5	P	279	P	272	P	277	P	7.2	P	7.1	P	7.1	P	13.1	P	12.1	P	12.6	P	2.53	P	2.44	P	2.50	P	1.9	P	4.0	P	1.4	P	29.8	P
