# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-24 22:42:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 0164579522 THE GLADE NEAR HOWLAND DRIVE AT RESTON, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 0164579522
#            TS   parameter     statistic     Description
#        281779       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        281780       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        281797       00400     00002     pH, water, unfiltered, field, standard units (Minimum)
#        281798       00300     00008     Dissolved oxygen, water, unfiltered, milligrams per liter (Median)
#        281799       00400     00008     pH, water, unfiltered, field, standard units (Median)
#        281801       00400     00001     pH, water, unfiltered, field, standard units (Maximum)
#        281802       00300     00001     Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)
#        281803       00095     00008     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Median)
#        281804       00300     00002     Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)
#        281823       99133     00001     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Maximum)
#        281824       63680     00002     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Minimum)
#        281825       63680     00001     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Maximum)
#        281826       99133     00008     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Median)
#        281827       99133     00002     Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen (Minimum)
#        281828       63680     00008     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU) (Median)
#        298416       00060     00003     Discharge, cubic feet per second (Mean)
#        323836       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        323837       00010     00008     Temperature, water, degrees Celsius (Median)
#        323838       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	281779_00010_00001	281779_00010_00001_cd	281780_00010_00002	281780_00010_00002_cd	281797_00400_00002	281797_00400_00002_cd	281798_00300_00008	281798_00300_00008_cd	281799_00400_00008	281799_00400_00008_cd	281801_00400_00001	281801_00400_00001_cd	281802_00300_00001	281802_00300_00001_cd	281803_00095_00008	281803_00095_00008_cd	281804_00300_00002	281804_00300_00002_cd	281823_99133_00001	281823_99133_00001_cd	281824_63680_00002	281824_63680_00002_cd	281825_63680_00001	281825_63680_00001_cd	281826_99133_00008	281826_99133_00008_cd	281827_99133_00002	281827_99133_00002_cd	281828_63680_00008	281828_63680_00008_cd	298416_00060_00003	298416_00060_00003_cd	323836_00095_00001	323836_00095_00001_cd	323837_00010_00008	323837_00010_00008_cd	323838_00095_00002	323838_00095_00002_cd
USGS	0164579522	2022-10-29	13.4	A	10.3	A	5.9	A	7.1	A	6.0	A	6.2	A	8.7	A	276	A	6.7	A	0.9	P	1.2	A	1.5	A	0.9	P	0.8	P	1.4	A	0.25	P	277	A	11.2	A	275	A
USGS	0164579522	2022-10-30	12.6	A	9.2	A	5.9	A	8.0	A	6.1	A	6.2	A	9.3	A	275	A	7.3	A	1.0	P	1.2	A	1.7	A	0.8	P	0.7	P	1.4	A	0.26	P	276	A	10.5	A	273	A
USGS	0164579522	2022-10-31	13.6	A	11.1	A	6.0	A	7.6	A	6.1	A	6.3	A	9.2	A	274	A	6.9	A	0.9	P	1.2	A	1.4	A	0.8	P	0.6	P	1.3	A	0.29	P	275	A	12.3	A	271	A
USGS	0164579522	2022-11-01	16.0	A	12.6	A	6.1	A	7.1	A	6.2	A	6.4	A	8.6	A	274	A	6.8	A	0.9	P	1.2	A	1.5	A	0.7	P	0.5	P	1.4	A	0.34	P	275	A	13.4	A	273	A
USGS	0164579522	2022-11-02	14.9	A	12.5	A	6.0	A	7.5	A	6.2	A	6.3	A	8.9	A	272	A	6.8	A	0.8	P:[4]	1.1	A	1.5	A			0.6	P:[4]	1.3	A	0.29	P	274	A	13.4	A	269	A
USGS	0164579522	2022-11-03	15.1	A	11.9	A	6.0	A	7.6	A	6.2	A	6.3	A	9.0	A	270	A	7.0	A	0.8	P:[4]	1.1	A	1.5	A			0.1	P:[4]	1.3	A	0.27	P	271	A	12.9	A	268	A
USGS	0164579522	2022-11-04	15.4	A	11.7	A	6.0	A	7.9	A	6.2	A	6.3	A	9.5	A	269	A	7.3	A	0.8	P	1.1	A	1.5	A	0.7	P	0.4	P	1.3	A	0.27	P	270	A	12.7	A	267	A
USGS	0164579522	2022-11-05	17.8	A	14.0	A	6.1	A	7.5	A	6.3	A	6.4	A	9.0	A	267	A	6.6	A	0.8	P:[4]	1.2	A	1.4	A			0.6	P:[4]	1.3	A	0.28	P	269	A	15.3	A	266	A
USGS	0164579522	2022-11-06	17.8	A	15.8	A	6.1	A	6.6	A	6.3	A	6.4	A	8.3	A	267	A	6.1	A			1.2	A	1.5	A					1.3	A	0.29	P	268	A	16.8	A	266	A
USGS	0164579522	2022-11-07	18.0	A:[4]	15.9	A:[4]	6.2	A:[4]					6.4	A:[4]	8.8	A:[4]			6.0	A:[4]			1.3	A:[4]	1.6	A:[4]							Eqp	P	270	A:[4]			267	A:[4]
USGS	0164579522	2022-11-08	14.2	A:[4]	11.8	A:[4]	6.0	A:[4]					6.3	A:[4]	10.1	A:[4]			7.9	A:[4]	1.0	P:[4]	0.5	A:[4]	1.6	A:[4]			0.5	P:[4]			Eqp	P	273	A:[4]			268	A:[4]
USGS	0164579522	2022-11-09	12.6	A	9.6	A	6.1	A	9.1	A	6.2	A	6.3	A	10.9	A	268	A	7.9	A	0.6	P	0.5	A	0.9	A	0.6	P	0.5	P	0.6	A	0.27	P	269	A	10.9	A	268	A
USGS	0164579522	2022-11-10	13.2	A	9.6	A	6.1	A	9.5	A	6.2	A	6.3	A	11.5	A	267	A	8.9	A	0.6	P	0.4	A	0.8	A	0.6	P	0.6	P	0.6	A	0.29	P	269	A	10.7	A	266	A
USGS	0164579522	2022-11-11	16.4	A	12.6	A	6.2	A	8.2	A	6.4	A	6.6	A	8.9	A	152	A	6.4	A			0.4	A	71.1	A					9.9	A	2.09	P	266	A	14.4	A	136	A
USGS	0164579522	2022-11-12	17.0	A	14.7	A	6.4	A	7.2	A	6.5	A	6.6	A	8.0	A	154	A	6.3	A			4.8	A	9.7	A					6.7	A	0.96	P	175	A	16.0	A	142	A
USGS	0164579522	2022-11-13	14.7	A	9.5	A	6.3	A	8.4	A	6.3	A	6.4	A	9.1	A	191	A	7.2	A			3.2	A	5.8	A					4.2	A	0.38	P	204	A	11.6	A	175	A
USGS	0164579522	2022-11-14	10.2	P:[4]	7.4	P:[4]	6.2	P:[4]	9.8	P:[4]	6.3	P:[4]	6.3	P:[4]	10.5	P:[4]	212	P:[4]	8.9	P:[4]			2.4	P:[4]	4.3	P:[4]					3.0	P:[4]	0.33	P	222	P:[4]	8.6	P:[4]	204	P:[4]
USGS	0164579522	2022-11-15	7.4	P	6.1	P	6.3	P	10.7	P	6.3	P	6.5	P	11.0	P	224	P	9.9	P	0.55	P	2.1	P	134	P	0.36	P	0.25	P	2.4	P	5.22	P	227	P	6.9	P	64	P
USGS	0164579522	2022-11-16	9.1	P	7.0	P	6.2	P	10.3	P	6.2	P	6.3	P	10.8	P	119	P	9.8	P	0.48	P	7.9	P	32.0	P	0.41	P	0.35	P	11.5	P	1.68	P	154	P	7.8	P	65	P
USGS	0164579522	2022-11-17	7.8	P	6.1	P	6.2	P	10.7	P	6.2	P	6.3	P	11.0	P	176	P	9.9	P	0.36	P	4.7	P	8.1	P	0.34	P	0.32	P	5.8	P	0.49	P	191	P	7.0	P	154	P
USGS	0164579522	2022-11-18	7.4	P	5.0	P	6.2	P	11.1	P	6.3	P	6.3	P	11.5	P	201	P	10.6	P	0.37	P	3.1	P	5.6	P	0.35	P	0.34	P	3.6	P	0.38	P	209	P	5.9	P	191	P
USGS	0164579522	2022-11-19	7.2	P	4.8	P	6.2	P	11.0	P	6.3	P	6.3	P	11.6	P	214	P	10.5	P	0.42	P	2.6	P	3.6	P	0.38	P	0.37	P	2.9	P	0.34	P	219	P	5.4	P	209	P
USGS	0164579522	2022-11-20	5.5	P	3.4	P	6.2	P	11.3	P	6.2	P	6.3	P	11.7	P	223	P	10.7	P	0.45	P	2.5	P	3.0	P	0.42	P	0.40	P	2.7	P	0.31	P	227	P	4.1	P	219	P
USGS	0164579522	2022-11-21	5.3	P	2.2	P	6.0	P	11.6	P	6.1	P	6.2	P	12.2	P	230	P	11.3	P	0.48	P	2.4	P	3.4	P	0.46	P	0.44	P	2.7	P	0.30	P	232	P	3.2	P	227	P
USGS	0164579522	2022-11-22	6.4	P	2.9	P	6.0	P	11.5	P	6.0	P	6.1	P	11.8	P	232	P	10.6	P	0.49	P	2.2	P	2.8	P	0.48	P	0.47	P	2.5	P	0.29	P	233	P	3.7	P	231	P
USGS	0164579522	2022-11-23	7.0	P	3.3	P	6.0	P	11.0	P	6.0	P	6.1	P	11.6	P	234	P	10.0	P	0.54	P	2.2	P	2.6	P	0.49	P	0.48	P	2.4	P	0.28	P	235	P	4.4	P	232	P
USGS	0164579522	2022-11-24	7.3	P	3.8	P	6.0	P	10.4	P	6.1	P	6.2	P	11.4	P	235	P	9.5	P	0.51	P	2.1	P	2.4	P	0.50	P	0.48	P	2.3	P	0.28	P	236	P	5.0	P	234	P
USGS	0164579522	2022-11-25	9.0	P	5.7	P	6.1	P	9.8	P	6.3	P	6.3	P	10.6	P	232	P	8.9	P	0.52	P	2.1	P	3.4	P	0.45	P	0.43	P	2.6	P	0.34	P	236	P	6.8	P	230	P
USGS	0164579522	2022-11-26	8.5	P	5.6	P	6.2	P	8.8	P	6.2	P	6.3	P	10.6	P	232	P	8.0	P	0.48	P	2.2	P	2.6	P	0.46	P	0.44	P	2.5	P	0.31	P	233	P	6.9	P	230	P
USGS	0164579522	2022-11-27	8.3	P	6.4	P	6.2	P	9.4	P	6.2	P	6.3	P	9.7	P	231	P	8.1	P	0.46	P	2.1	P	4.5	P	0.43	P	0.39	P	2.4	P	0.36	P	232	P	7.1	P	226	P
USGS	0164579522	2022-11-28	9.2	P	8.1	P	6.2	P	8.9	P	6.3	P	6.3	P	9.5	P	227	P	7.3	P	0.46	P	2.3	P	3.1	P	0.42	P	0.41	P	2.6	P	0.34	P	229	P	8.4	P	226	P
USGS	0164579522	2022-11-29	8.7	P	6.6	P	6.2	P	8.2	P	6.2	P	6.3	P	10.0	P	229	P	7.1	P	0.43	P	2.1	P	2.5	P	0.42	P	0.40	P	2.3	P	0.31	P	230	P	7.7	P	228	P
USGS	0164579522	2022-11-30	9.4	P	7.5	P	6.2	P	9.1	P	6.3	P	6.5	P	10.3	P	219	P	8.0	P	0.44	P	2.1	P	4.7	P	0.37	P	0.32	P	3.5	P	0.53	P	232	P	8.0	P	210	P
USGS	0164579522	2022-12-01	7.5	P	5.2	P	6.1	P	9.6	P	6.2	P	6.3	P	10.7	P	206	P	8.5	P	0.43	P	2.9	P	3.7	P	0.41	P	0.37	P	3.4	P	0.37	P	211	P	6.0	P	202	P
USGS	0164579522	2022-12-02	6.2	P	3.4	P	6.1	P	10.5	P	6.1	P	6.2	P	11.3	P	216	P	9.7	P	0.46	P	2.1	P	2.9	P	0.44	P	0.42	P	2.5	P	0.33	P	220	P	4.8	P	207	P
USGS	0164579522	2022-12-03	9.4	P	5.7	P	6.2	P	9.8	P	6.4	P	6.5	P	10.7	P	199	P	9.4	P	0.48	P	2.1	P	7.5	P	0.38	P	0.34	P	4.9	P	0.81	P	223	P	7.9	P	166	P
USGS	0164579522	2022-12-04	8.2	P	5.1	P	6.2	P	10.0	P	6.3	P	6.4	P	10.9	P	178	P	9.5	P	0.44	P	3.1	P	5.5	P	0.42	P	0.38	P	3.8	P	0.45	P	191	P	6.5	P	166	P
USGS	0164579522	2022-12-05	6.0	P	3.3	P	6.1	P	10.3	P	6.2	P	6.2	P	11.2	P	200	P	9.8	P	0.44	P	2.6	P	3.5	P	0.43	P	0.41	P	3.0	P	0.38	P	206	P	4.6	P	191	P
USGS	0164579522	2022-12-06	7.0	P	4.1	P	6.2	P	10.2	P:[4]	6.2	P	6.3	P	10.9	P:[4]	209	P	9.9	P:[4]	0.45	P	2.3	P	2.6	P	0.43	P	0.42	P	2.4	P	0.40	P	211	P	5.2	P	206	P
USGS	0164579522	2022-12-07	9.4	P	7.0	P	6.2	P			6.3	P	6.3	P			213	P			0.43	P	2.2	P	2.4	P	0.42	P	0.40	P	2.3	P	0.41	P	215	P	8.3	P	211	P
USGS	0164579522	2022-12-08	9.9	P	8.2	P	6.2	P			6.4	P	6.4	P	11.5	P:[4]	218	P	10.2	P:[4]	0.42	P	2.0	P	2.5	P	0.40	P	0.40	P	2.1	P	0.38	P	221	P	9.2	P	215	P
USGS	0164579522	2022-12-09	9.0	P	5.6	P	6.3	P	11.1	P	6.4	P	6.4	P	11.9	P	223	P	10.2	P	0.43	P	1.8	P	2.3	P	0.41	P	0.40	P	2.0	P	0.35	P	227	P	7.4	P	221	P
USGS	0164579522	2022-12-10	6.2	P	4.4	P	6.2	P	11.8	P	6.3	P	6.4	P	12.7	P	228	P	11.3	P	0.46	P	1.7	P	2.5	P	0.43	P	0.42	P	1.8	P	0.35	P	229	P	5.5	P	227	P
USGS	0164579522	2022-12-11	7.6	P	6.1	P	6.3	P	11.3	P	6.3	P	6.4	P	12.0	P	229	P	11.0	P	0.47	P	1.6	P	2.0	P	0.45	P	0.44	P	1.8	P	0.35	P	231	P	6.5	P	228	P
USGS	0164579522	2022-12-12	6.4	P	5.8	P	6.3	P	11.5	P	6.3	P	6.4	P	12.3	P	231	P	11.1	P	0.47	P	1.4	P	2.8	P	0.45	P	0.44	P	1.7	P	0.33	P	232	P	6.0	P	230	P
USGS	0164579522	2022-12-13	6.1	P	3.6	P	6.2	P	12.1	P	6.3	P	6.3	P	12.7	P	232	P	11.4	P	0.49	P	1.3	P	2.7	P	0.46	P	0.45	P	1.7	P	0.32	P	235	P	5.2	P	232	P
USGS	0164579522	2022-12-14	4.7	P	2.3	P	6.2	P	12.5	P	6.3	P	6.3	P	13.4	P	235	P	12.0	P	0.49	P	1.2	P	1.9	P	0.49	P	0.48	P	1.3	P	0.32	P	236	P	3.5	P	233	P
USGS	0164579522	2022-12-15	5.2	P	3.8	P	6.2	P	12.0	P	6.3	P	6.4	P	12.3	P	106	P	11.5	P	0.58	P	1.3	P	101	P	0.49	P	0.38	P	33.7	P	13.9	P	244	P	4.5	P	57	P
USGS	0164579522	2022-12-16	6.7	P	5.2	P	6.1	P	11.1	P	6.2	P	6.3	P	11.5	P	132	P	10.3	P	0.58	P	8.1	P	21.2	P	0.54	P	0.49	P	11.3	P	1.99	P	163	P	5.6	P	84	P
USGS	0164579522	2022-12-17	6.1	P	4.4	P	6.2	P	11.6	P	6.2	P	6.3	P	12.1	P	182	P	11.2	P	0.50	P	4.4	P	8.6	P	0.47	P	0.45	P	5.8	P	0.75	P	192	P	5.2	P	163	P
USGS	0164579522	2022-12-18	5.7	P	3.7	P	6.2	P	11.9	P	6.3	P	6.3	P	12.2	P	199	P	11.4	P	0.45	P	3.3	P	4.6	P	0.44	P	0.43	P	3.9	P	0.55	P	205	P	5.1	P	192	P
USGS	0164579522	2022-12-19	4.1	P	2.4	P	6.2	P	12.6	P	6.2	P	6.3	P	13.1	P	210	P	12.1	P	0.47	P	2.6	P	3.4	P	0.46	P	0.44	P	2.9	P	0.47	P	213	P	3.1	P	205	P
USGS	0164579522	2022-12-20	3.8	P	1.7	P	6.1	P	13.0	P	6.2	P	6.3	P	13.4	P	215	P	12.7	P	0.49	P	2.3	P	3.9	P	0.48	P	0.47	P	2.6	P	0.42	P	217	P	2.5	P	213	P
USGS	0164579522	2022-12-21	3.7	P	1.2	P	6.2	P	13.1	P	6.2	P	6.3	P	13.8	P	219	P	12.9	P	0.51	P	2.1	P	5.1	P	0.50	P	0.49	P	2.4	P	0.39	P	221	P	2.1	P	217	P
USGS	0164579522	2022-12-22	7.1	P	2.2	P	5.9	P	12.8	P	6.2	P	6.4	P	13.0	P	195	P	11.3	P	0.51	P	2.1	P	109	P	0.45	P	0.38	P	4.1	P	19.7	P	220	P	3.0	P	45	P
USGS	0164579522	2022-12-23	7.1	P	1.1	P	6.0	P	11.2	P	6.1	P	6.2	P	11.9	P	94	P	9.8	P	0.55	P	12.8	P	45.5	P	0.49	P	0.43	P	17.5	P	6.79	P	118	P	5.6	P	48	P
USGS	0164579522	2022-12-24	1.1	P	0.2	P	6.0	P	13.1	P	6.0	P	6.1	P	13.3	P	166	P	9.4	P	0.55	P	5.2	P	12.9	P	0.53	P	0.49	P	7.9	P	0.94	P	190	P	0.5	P	118	P
USGS	0164579522	2022-12-25	1.0	P	0.3	P	6.0	P	13.2	P	6.0	P	6.1	P	13.3	P	206	P	13.1	P	0.59	P	3.0	P	5.2	P	0.56	P	0.55	P	3.7	P	0.63	P	208	P	0.5	P	190	P
USGS	0164579522	2022-12-26	1.0	P	0.4	P	6.0	P	13.2	P	6.0	P	6.1	P	13.6	P	213	P	13.1	P	0.59	P	2.3	P	3.2	P	0.58	P	0.56	P	2.6	P	0.54	P	217	P	0.7	P	208	P
USGS	0164579522	2022-12-27	1.9	P	0.8	P	6.0	P	13.1	P	6.1	P	6.1	P	13.5	P	210	P	13.0	P	0.57	P	2.0	P	2.8	P	0.56	P	0.55	P	2.3	P	0.53	P	212	P	1.0	P	207	P
USGS	0164579522	2022-12-28	2.4	P	0.6	P	6.0	P	13.1	P	6.1	P	6.1	P	13.6	P	209	P	12.9	P	0.57	P	1.7	P	2.4	P	0.55	P	0.55	P	2.0	P	0.50	P	212	P	1.3	P	208	P
USGS	0164579522	2022-12-29	3.3	P	0.9	P	6.0	P	12.9	P	6.1	P	6.1	P	13.3	P	209	P	12.6	P	0.56	P	1.8	P	2.3	P	0.55	P	0.54	P	2.0	P	0.48	P	212	P	1.6	P	208	P
USGS	0164579522	2022-12-30	4.5	P	1.8	P	6.0	P	12.6	P	6.1	P	6.1	P	12.8	P	209	P	11.8	P	0.55	P	1.8	P	2.2	P	0.54	P	0.52	P	2.0	P	0.48	P	211	P	2.5	P	207	P
USGS	0164579522	2022-12-31	6.1	P	3.5	P	6.1	P	10.9	P	6.1	P	6.1	P	11.8	P	208	P	9.8	P	0.53	P	2.0	P	6.3	P	0.51	P	0.43	P	2.2	P	0.62	P	208	P	5.0	P	186	P
USGS	0164579522	2023-01-01	7.7	P	5.5	P	6.1	P			6.1	P	6.2	P	10.9	P:[4]	172	P	9.1	P:[4]	0.50	P	4.7	P	6.8	P	0.47	P	0.44	P	5.4	P	0.87	P	187	P	6.1	P	164	P
USGS	0164579522	2023-01-02	7.8	P	5.4	P	6.1	P			6.1	P	6.1	P			191	P			0.50	P	3.7	P	5.5	P	0.48	P	0.45	P	5.0	P	0.53	P	197	P	6.3	P	178	P
USGS	0164579522	2023-01-03	10.7	P	7.6	P	6.1	P			6.2	P	6.2	P			204	P			0.46	P	2.7	P	3.8	P	0.44	P	0.41	P	2.9	P	0.50	P	207	P	8.3	P	197	P
USGS	0164579522	2023-01-04	11.3	P	9.9	P	6.2	P			6.3	P	6.4	P			207	P			0.42	P	2.2	P	2.8	P	0.40	P	0.39	P	2.6	P	0.49	P	212	P	10.7	P	205	P
USGS	0164579522	2023-01-05	11.2	P	9.0	P	6.4	P			6.4	P	6.5	P	11.5	P:[4]	209	P	10.3	P:[4]	0.41	P	1.7	P	2.6	P	0.40	P	0.39	P	1.8	P	0.47	P	211	P	10.3	P	208	P
USGS	0164579522	2023-01-06	9.1	P	7.3	P	6.3	P	11.1	P	6.4	P	6.5	P	12.2	P	213	P	10.4	P	0.42	P	1.6	P	2.2	P	0.41	P	0.39	P	1.7	P	0.44	P	216	P	8.3	P	211	P
USGS	0164579522	2023-01-07	8.0	P	5.3	P	6.3	P	11.6	P	6.3	P	6.4	P	12.8	P	218	P	11.1	P	0.44	P	1.6	P	2.8	P	0.42	P	0.41	P	1.8	P	0.41	P	222	P	6.8	P	216	P
USGS	0164579522	2023-01-08	5.5	P	3.6	P	6.2	P	12.2	P	6.2	P	6.3	P	13.6	P	223	P	11.7	P	0.47	P	1.5	P	2.2	P	0.45	P	0.44	P	1.6	P	0.40	P	225	P	5.1	P	222	P
USGS	0164579522	2023-01-09	6.8	P	4.2	P	6.3	P	12.0	P	6.3	P	6.4	P	13.1	P	221	P	11.8	P	0.48	P	1.4	P	2.0	P	0.47	P	0.46	P	1.5	P	0.41	P	222	P	5.2	P	218	P
USGS	0164579522	2023-01-10	5.4	P	3.1	P	6.2	P	12.5	P	6.3	P	6.4	P	13.8	P	219	P	12.1	P	0.49	P	1.3	P	2.3	P	0.48	P	0.47	P	1.4	P	0.41	P	221	P	4.2	P	217	P
USGS	0164579522	2023-01-11	5.1	P	2.7	P	6.2	P	12.6	P	6.3	P	6.3	P	13.9	P	224	P	12.0	P	0.51	P	1.2	P	1.9	P	0.49	P	0.48	P	1.3	P	0.41	P	225	P	4.0	P	218	P
USGS	0164579522	2023-01-12	7.3	P	5.0	P	6.2	P	11.9	P	6.3	P	6.4	P	13.2	P	223	P	11.0	P	0.49	P	1.3	P	2.2	P	0.47	P	0.44	P	1.4	P	0.42	P	224	P	6.2	P	209	P
USGS	0164579522	2023-01-13	8.4	P	6.4	P	6.2	P	11.0	P	6.4	P	6.5	P	11.6	P	171	P	10.6	P	0.52	P	2.0	P	13.5	P	0.47	P	0.40	P	6.9	P	1.15	P	211	P	7.6	P	161	P
USGS	0164579522	2023-01-14	6.4	P	3.2	P	6.2	P	12.2	P	6.2	P	6.3	P	13.0	P	187	P	11.0	P	0.51	P	4.1	P	7.8	P	0.50	P	0.46	P	5.7	P	0.52	P	197	P	5.0	P	168	P
USGS	0164579522	2023-01-15	4.5	P	1.8	P	6.1	P	12.8	P	6.2	P	6.3	P	13.9	P	205	P	12.3	P	0.52	P	2.2	P	4.2	P	0.51	P	0.50	P	3.0	P	0.47	P	211	P	2.7	P	197	P
USGS	0164579522	2023-01-16	4.9	P	1.6	P	6.1	P	13.0	P	6.2	P	6.3	P	14.0	P	215	P	12.4	P	0.54	P	1.6	P	2.3	P	0.53	P	0.51	P	1.9	P	0.44	P	216	P	2.6	P	211	P
USGS	0164579522	2023-01-17	5.9	P	3.3	P	6.2	P	12.4	P	6.3	P	6.4	P	13.4	P	214	P	11.5	P	0.54	P	1.6	P	2.2	P	0.52	P	0.50	P	1.7	P	0.47	P	217	P	4.5	P	212	P
USGS	0164579522	2023-01-18	7.9	P	4.8	P	6.2	P	11.6	P	6.3	P	6.4	P	13.1	P	213	P	11.4	P	0.51	P	1.5	P	4.6	P	0.50	P	0.48	P	1.7	P	0.44	P	215	P	5.8	P	210	P
USGS	0164579522	2023-01-19	6.8	P	5.9	P	6.2	P	11.4	P	6.3	P	6.3	P	12.5	P	216	P	11.0	P	0.51	P	1.5	P	2.9	P	0.49	P	0.48	P	1.6	P	0.44	P	217	P	6.3	P	215	P
USGS	0164579522	2023-01-20	8.0	P	5.9	P	6.2	P	11.4	P	6.3	P	6.4	P	13.0	P	215	P	11.0	P	0.49	P	1.5	P	2.0	P	0.48	P	0.47	P	1.6	P	0.44	P	215	P	6.7	P	213	P
USGS	0164579522	2023-01-21	6.1	P	4.4	P	6.2	P	11.9	P	6.3	P	6.3	P	13.3	P	218	P	11.4	P	0.51	P	1.4	P	1.8	P	0.49	P	0.48	P	1.5	P	0.41	P	221	P	5.5	P	215	P
USGS	0164579522	2023-01-22	4.8	P	3.3	P	6.2	P	12.2	P	6.2	P	6.3	P	13.5	P	220	P	11.9	P	0.51	P	1.4	P	2.3	P	0.50	P	0.46	P	1.5	P	0.43	P	221	P	4.1	P	210	P
USGS	0164579522	2023-01-23	6.6	P	4.7	P	6.2	P	11.8	P	6.3	P	6.5	P	12.7	P	182	P	11.6	P	0.50	P	1.8	P	5.1	P	0.46	P	0.44	P	3.9	P	0.84	P	211	P	5.4	P	175	P
USGS	0164579522	2023-01-24	6.4	P	3.6	P	6.2	P	12.1	P	6.2	P	6.3	P	13.4	P	191	P	11.6	P	0.50	P	2.6	P	3.8	P	0.47	P	0.45	P	3.1	P	0.51	P	201	P	4.6	P	179	P
USGS	0164579522	2023-01-25	5.2	P	3.7	P	6.1	P	12.1	P	6.2	P	6.4	P	13.0	P	203	P	11.5	P	0.51	P	2.3	P	54.2	P	0.46	P	0.39	P	2.9	P	1.61	P	207	P	4.2	P	102	P
USGS	0164579522	2023-01-26	6.1	P	4.5	P	6.1	P	11.6	P	6.2	P	6.3	P	12.3	P	133	P	11.4	P	0.50	P	7.8	P	18.9	P	0.48	P	0.46	P	11.8	P	1.01	P	162	P	5.2	P	101	P
USGS	0164579522	2023-01-27	5.5	P	3.1	P	6.1	P	12.4	P	6.2	P	6.3	P	13.3	P	181	P	11.6	P	0.51	P	3.8	P	7.9	P	0.49	P	0.47	P	5.6	P	0.54	P	191	P	3.9	P	162	P
USGS	0164579522	2023-01-28	6.1	P	2.6	P	6.1	P	12.5	P	6.2	P	6.3	P	13.6	P	199	P	11.9	P	0.50	P	2.5	P	4.7	P	0.48	P	0.47	P	3.1	P	0.48	P	203	P	3.8	P	191	P
USGS	0164579522	2023-01-29	5.9	P	3.8	P	6.2	P	12.1	P	6.2	P	6.3	P	13.1	P	205	P	11.6	P	0.49	P	2.2	P	3.1	P	0.47	P	0.45	P	2.4	P	0.46	P	207	P	4.9	P	203	P
USGS	0164579522	2023-01-30	8.9	P	5.3	P	6.2	P	11.5	P	6.3	P	6.4	P	12.9	P	206	P	11.0	P	0.47	P	2.0	P	2.6	P	0.45	P	0.44	P	2.2	P	0.44	P	209	P	6.5	P	204	P
USGS	0164579522	2023-01-31	6.6	P	5.4	P	6.2	P	11.7	P	6.3	P	6.4	P	12.2	P	210	P	11.0	P	0.47	P	2.0	P	2.9	P	0.45	P	0.43	P	2.3	P	0.50	P	213	P	6.1	P	202	P
USGS	0164579522	2023-02-01	6.3	P	3.7	P	6.2	P	12.3	P	6.3	P	6.4	P	13.3	P	200	P	11.7	P	0.51	P	2.4	P	4.0	P	0.47	P	0.43	P	2.8	P	0.51	P	208	P	4.7	P	196	P
USGS	0164579522	2023-02-02	5.5	P	3.0	P	6.1	P	12.5	P	6.2	P	6.4	P	13.6	P	210	P	11.9	P	0.51	P	2.0	P	2.9	P	0.50	P	0.48	P	2.4	P	0.44	P	211	P	3.9	P	207	P
USGS	0164579522	2023-02-03	5.0	P	1.2	P	6.1	P	13.0	P	6.2	P	6.3	P	13.4	P	213	P	11.8	P	0.51	P	2.0	P	2.9	P	0.48	P	0.47	P	2.1	P	0.42	P	218	P	3.9	P	211	P
